PID,Measure,Item,Rating,Category
111,Sense,Robot,6,AI
111,Sense,Rectangle,1,Abstract
111,Sense,Number_5,1,Abstract
111,Sense,Color_Blue,1,Abstract
111,Sense,Tree,2,Inanimate_Nature
111,Sense,Moon,1,Inanimate_Nature
111,Sense,Stone,2,Inanimate_Nature
111,Sense,Pizza,1,Food
111,Sense,Cheese,1,Food
111,Sense,Sandwich,1,Food
111,Sense,Vending_Machine,2,Animate_Artifacts
111,Sense,Sewing_Machine,2,Animate_Artifacts
111,Sense,Photocopier,5,Animate_Artifacts
111,Sense,Dog,7,Animals
111,Sense,Lizard,4,Animals
111,Sense,Gorilla,5,Animals
111,Sense,Microsoft,7,Group_Agents
111,Sense,Government,7,Group_Agents
111,Sense,Newspaper,6,Group_Agents
111,Sense,My_Mother,7,Agents
111,Sense,Doctor,7,Agents
111,Sense,Cashier,7,Agents
112,Sense,ChatGPT,4,AI
112,Sense,LLM,1,AI
112,Sense,Self_Driving_Car,7,AI
112,Sense,AI,4,AI
112,Sense,Amazon_Alexa,4,AI
112,Sense,Robot,6,AI
112,Sense,Rectangle,1,Abstract
112,Sense,Number_5,2,Abstract
112,Sense,Color_Blue,1,Abstract
112,Sense,Tree,3,Inanimate_Nature
112,Sense,Moon,2,Inanimate_Nature
112,Sense,Stone,3,Inanimate_Nature
112,Sense,Pizza,2,Food
112,Sense,Cheese,4,Food
112,Sense,Sandwich,1,Food
112,Sense,Vending_Machine,7,Animate_Artifacts
112,Sense,Sewing_Machine,2,Animate_Artifacts
112,Sense,Photocopier,2,Animate_Artifacts
112,Sense,Dog,6,Animals
112,Sense,Lizard,2,Animals
112,Sense,Gorilla,6,Animals
112,Sense,Microsoft,6,Group_Agents
112,Sense,Government,7,Group_Agents
112,Sense,Newspaper,6,Group_Agents
112,Sense,My_Mother,7,Agents
112,Sense,Doctor,7,Agents
112,Sense,Cashier,6,Agents
113,Felicity,ChatGPT,6,AI
113,Felicity,LLM,5,AI
113,Felicity,Self_Driving_Car,6,AI
113,Felicity,AI,6,AI
113,Felicity,Amazon_Alexa,6,AI
113,Felicity,Robot,5,AI
113,Felicity,Rectangle,1,Abstract
113,Felicity,Number_5,4,Abstract
113,Felicity,Color_Blue,3,Abstract
113,Felicity,Tree,3,Inanimate_Nature
113,Felicity,Moon,5,Inanimate_Nature
113,Felicity,Stone,1,Inanimate_Nature
113,Felicity,Pizza,3,Food
113,Felicity,Cheese,2,Food
113,Felicity,Sandwich,2,Food
113,Felicity,Vending_Machine,3,Animate_Artifacts
113,Felicity,Sewing_Machine,4,Animate_Artifacts
113,Felicity,Photocopier,4,Animate_Artifacts
113,Felicity,Dog,6,Animals
113,Felicity,Lizard,4,Animals
113,Felicity,Gorilla,5,Animals
113,Felicity,Microsoft,5,Group_Agents
113,Felicity,Government,7,Group_Agents
113,Felicity,Newspaper,7,Group_Agents
113,Felicity,My_Mother,7,Agents
113,Felicity,Doctor,7,Agents
113,Felicity,Cashier,7,Agents
114,Sense,ChatGPT,7,AI
114,Sense,LLM,3,AI
114,Sense,Self_Driving_Car,5,AI
114,Sense,AI,4,AI
114,Sense,Amazon_Alexa,5,AI
114,Sense,Robot,7,AI
114,Sense,Rectangle,1,Abstract
114,Sense,Number_5,3,Abstract
114,Sense,Color_Blue,1,Abstract
114,Sense,Tree,2,Inanimate_Nature
114,Sense,Moon,5,Inanimate_Nature
114,Sense,Stone,3,Inanimate_Nature
114,Sense,Pizza,2,Food
114,Sense,Cheese,2,Food
114,Sense,Sandwich,2,Food
114,Sense,Vending_Machine,5,Animate_Artifacts
114,Sense,Sewing_Machine,6,Animate_Artifacts
114,Sense,Photocopier,5,Animate_Artifacts
114,Sense,Dog,7,Animals
114,Sense,Lizard,6,Animals
114,Sense,Gorilla,4,Animals
114,Sense,Microsoft,7,Group_Agents
114,Sense,Government,7,Group_Agents
114,Sense,Newspaper,6,Group_Agents
114,Sense,My_Mother,7,Agents
114,Sense,Doctor,7,Agents
114,Sense,Cashier,7,Agents
115,Felicity,ChatGPT,3,AI
115,Felicity,LLM,3,AI
115,Felicity,Self_Driving_Car,3,AI
115,Felicity,AI,3,AI
115,Felicity,Amazon_Alexa,5,AI
115,Felicity,Robot,5,AI
115,Felicity,Rectangle,3,Abstract
115,Felicity,Number_5,5,Abstract
115,Felicity,Color_Blue,3,Abstract
115,Felicity,Tree,2,Inanimate_Nature
115,Felicity,Moon,1,Inanimate_Nature
115,Felicity,Stone,1,Inanimate_Nature
115,Felicity,Pizza,2,Food
115,Felicity,Cheese,3,Food
115,Felicity,Sandwich,2,Food
115,Felicity,Vending_Machine,3,Animate_Artifacts
115,Felicity,Sewing_Machine,2,Animate_Artifacts
115,Felicity,Photocopier,5,Animate_Artifacts
115,Felicity,Dog,6,Animals
115,Felicity,Lizard,3,Animals
115,Felicity,Gorilla,4,Animals
115,Felicity,Microsoft,4,Group_Agents
115,Felicity,Government,5,Group_Agents
115,Felicity,Newspaper,4,Group_Agents
115,Felicity,My_Mother,7,Agents
115,Felicity,Doctor,7,Agents
115,Felicity,Cashier,7,Agents
116,Sense,ChatGPT,7,AI
116,Sense,LLM,6,AI
116,Sense,Self_Driving_Car,7,AI
116,Sense,AI,7,AI
116,Sense,Amazon_Alexa,7,AI
116,Sense,Robot,6,AI
116,Sense,Rectangle,1,Abstract
116,Sense,Number_5,1,Abstract
116,Sense,Color_Blue,1,Abstract
116,Sense,Tree,2,Inanimate_Nature
116,Sense,Moon,3,Inanimate_Nature
116,Sense,Stone,4,Inanimate_Nature
116,Sense,Pizza,1,Food
116,Sense,Cheese,1,Food
116,Sense,Sandwich,1,Food
116,Sense,Vending_Machine,2,Animate_Artifacts
116,Sense,Sewing_Machine,5,Animate_Artifacts
116,Sense,Photocopier,6,Animate_Artifacts
116,Sense,Dog,7,Animals
116,Sense,Lizard,6,Animals
116,Sense,Gorilla,7,Animals
116,Sense,Microsoft,6,Group_Agents
116,Sense,Government,7,Group_Agents
116,Sense,Newspaper,7,Group_Agents
116,Sense,My_Mother,7,Agents
116,Sense,Doctor,7,Agents
116,Sense,Cashier,7,Agents
117,Sense,ChatGPT,7,AI
117,Sense,LLM,5,AI
117,Sense,Self_Driving_Car,7,AI
117,Sense,AI,7,AI
117,Sense,Amazon_Alexa,6,AI
117,Sense,Robot,3,AI
117,Sense,Rectangle,1,Abstract
117,Sense,Number_5,1,Abstract
117,Sense,Color_Blue,1,Abstract
117,Sense,Tree,1,Inanimate_Nature
117,Sense,Moon,1,Inanimate_Nature
117,Sense,Stone,2,Inanimate_Nature
117,Sense,Pizza,4,Food
117,Sense,Cheese,2,Food
117,Sense,Sandwich,5,Food
117,Sense,Vending_Machine,4,Animate_Artifacts
117,Sense,Sewing_Machine,3,Animate_Artifacts
117,Sense,Photocopier,6,Animate_Artifacts
117,Sense,Dog,5,Animals
117,Sense,Lizard,4,Animals
117,Sense,Gorilla,5,Animals
117,Sense,Microsoft,5,Group_Agents
117,Sense,Government,7,Group_Agents
117,Sense,Newspaper,6,Group_Agents
117,Sense,My_Mother,7,Agents
117,Sense,Doctor,7,Agents
117,Sense,Cashier,7,Agents
118,Sense,ChatGPT,7,AI
118,Sense,LLM,7,AI
118,Sense,Self_Driving_Car,7,AI
118,Sense,AI,7,AI
118,Sense,Amazon_Alexa,7,AI
118,Sense,Robot,6,AI
118,Sense,Rectangle,1,Abstract
118,Sense,Number_5,1,Abstract
118,Sense,Color_Blue,1,Abstract
118,Sense,Tree,1,Inanimate_Nature
118,Sense,Moon,1,Inanimate_Nature
118,Sense,Stone,1,Inanimate_Nature
118,Sense,Pizza,1,Food
118,Sense,Cheese,1,Food
118,Sense,Sandwich,2,Food
118,Sense,Vending_Machine,6,Animate_Artifacts
118,Sense,Sewing_Machine,7,Animate_Artifacts
118,Sense,Photocopier,6,Animate_Artifacts
118,Sense,Dog,7,Animals
118,Sense,Lizard,5,Animals
118,Sense,Gorilla,7,Animals
118,Sense,Microsoft,7,Group_Agents
118,Sense,Government,7,Group_Agents
118,Sense,Newspaper,7,Group_Agents
118,Sense,My_Mother,7,Agents
118,Sense,Doctor,7,Agents
118,Sense,Cashier,7,Agents
119,Sense,ChatGPT,3,AI
119,Sense,LLM,1,AI
119,Sense,Self_Driving_Car,5,AI
119,Sense,AI,1,AI
119,Sense,Amazon_Alexa,3,AI
119,Sense,Robot,4,AI
119,Sense,Rectangle,1,Abstract
119,Sense,Number_5,1,Abstract
119,Sense,Color_Blue,1,Abstract
119,Sense,Tree,1,Inanimate_Nature
119,Sense,Moon,1,Inanimate_Nature
119,Sense,Stone,1,Inanimate_Nature
119,Sense,Pizza,1,Food
119,Sense,Cheese,1,Food
119,Sense,Sandwich,1,Food
119,Sense,Vending_Machine,1,Animate_Artifacts
119,Sense,Sewing_Machine,1,Animate_Artifacts
119,Sense,Photocopier,1,Animate_Artifacts
119,Sense,Dog,3,Animals
119,Sense,Lizard,1,Animals
119,Sense,Gorilla,2,Animals
119,Sense,Microsoft,6,Group_Agents
119,Sense,Government,6,Group_Agents
119,Sense,Newspaper,7,Group_Agents
119,Sense,My_Mother,7,Agents
119,Sense,Doctor,7,Agents
119,Sense,Cashier,7,Agents
120,Felicity,ChatGPT,1,AI
120,Felicity,LLM,2,AI
120,Felicity,Self_Driving_Car,2,AI
120,Felicity,AI,2,AI
120,Felicity,Amazon_Alexa,2,AI
120,Felicity,Robot,6,AI
120,Felicity,Rectangle,6,Abstract
120,Felicity,Number_5,4,Abstract
120,Felicity,Color_Blue,7,Abstract
120,Felicity,Tree,6,Inanimate_Nature
120,Felicity,Moon,6,Inanimate_Nature
120,Felicity,Stone,6,Inanimate_Nature
120,Felicity,Pizza,6,Food
120,Felicity,Cheese,6,Food
120,Felicity,Sandwich,6,Food
120,Felicity,Vending_Machine,5,Animate_Artifacts
120,Felicity,Sewing_Machine,6,Animate_Artifacts
120,Felicity,Photocopier,6,Animate_Artifacts
120,Felicity,Dog,6,Animals
120,Felicity,Lizard,2,Animals
120,Felicity,Gorilla,5,Animals
120,Felicity,Microsoft,2,Group_Agents
120,Felicity,Government,3,Group_Agents
120,Felicity,Newspaper,3,Group_Agents
120,Felicity,My_Mother,6,Agents
120,Felicity,Doctor,6,Agents
120,Felicity,Cashier,5,Agents
121,Sense,ChatGPT,7,AI
121,Sense,LLM,6,AI
121,Sense,Self_Driving_Car,5,AI
121,Sense,AI,5,AI
121,Sense,Amazon_Alexa,4,AI
121,Sense,Robot,5,AI
121,Sense,Rectangle,1,Abstract
121,Sense,Number_5,1,Abstract
121,Sense,Color_Blue,2,Abstract
121,Sense,Tree,2,Inanimate_Nature
121,Sense,Moon,2,Inanimate_Nature
121,Sense,Stone,3,Inanimate_Nature
121,Sense,Pizza,1,Food
121,Sense,Cheese,1,Food
121,Sense,Sandwich,2,Food
121,Sense,Vending_Machine,3,Animate_Artifacts
121,Sense,Sewing_Machine,2,Animate_Artifacts
121,Sense,Photocopier,5,Animate_Artifacts
121,Sense,Dog,5,Animals
121,Sense,Lizard,4,Animals
121,Sense,Gorilla,5,Animals
121,Sense,Microsoft,6,Group_Agents
121,Sense,Government,6,Group_Agents
121,Sense,Newspaper,6,Group_Agents
121,Sense,My_Mother,7,Agents
121,Sense,Doctor,7,Agents
121,Sense,Cashier,6,Agents
122,Sense,ChatGPT,7,AI
122,Sense,LLM,3,AI
122,Sense,Self_Driving_Car,7,AI
122,Sense,AI,7,AI
122,Sense,Amazon_Alexa,7,AI
122,Sense,Robot,7,AI
122,Sense,Rectangle,2,Abstract
122,Sense,Number_5,2,Abstract
122,Sense,Color_Blue,2,Abstract
122,Sense,Tree,2,Inanimate_Nature
122,Sense,Moon,2,Inanimate_Nature
122,Sense,Stone,2,Inanimate_Nature
122,Sense,Pizza,4,Food
122,Sense,Cheese,4,Food
122,Sense,Sandwich,4,Food
122,Sense,Vending_Machine,6,Animate_Artifacts
122,Sense,Sewing_Machine,6,Animate_Artifacts
122,Sense,Photocopier,6,Animate_Artifacts
122,Sense,Dog,7,Animals
122,Sense,Lizard,7,Animals
122,Sense,Gorilla,7,Animals
122,Sense,Microsoft,7,Group_Agents
122,Sense,Government,7,Group_Agents
122,Sense,Newspaper,7,Group_Agents
122,Sense,My_Mother,7,Agents
122,Sense,Doctor,7,Agents
122,Sense,Cashier,7,Agents
123,Sense,ChatGPT,5,AI
123,Sense,LLM,4,AI
123,Sense,Self_Driving_Car,6,AI
123,Sense,AI,5,AI
123,Sense,Amazon_Alexa,6,AI
123,Sense,Robot,5,AI
123,Sense,Rectangle,1,Abstract
123,Sense,Number_5,1,Abstract
123,Sense,Color_Blue,1,Abstract
123,Sense,Tree,1,Inanimate_Nature
123,Sense,Moon,1,Inanimate_Nature
123,Sense,Stone,1,Inanimate_Nature
123,Sense,Pizza,1,Food
123,Sense,Cheese,1,Food
123,Sense,Sandwich,1,Food
123,Sense,Vending_Machine,4,Animate_Artifacts
123,Sense,Sewing_Machine,1,Animate_Artifacts
123,Sense,Photocopier,5,Animate_Artifacts
123,Sense,Dog,3,Animals
123,Sense,Lizard,1,Animals
123,Sense,Gorilla,1,Animals
123,Sense,Microsoft,4,Group_Agents
123,Sense,Government,5,Group_Agents
123,Sense,Newspaper,4,Group_Agents
123,Sense,My_Mother,7,Agents
123,Sense,Doctor,6,Agents
123,Sense,Cashier,6,Agents
124,Sense,ChatGPT,6,AI
124,Sense,LLM,1,AI
124,Sense,Self_Driving_Car,6,AI
124,Sense,AI,4,AI
124,Sense,Amazon_Alexa,5,AI
124,Sense,Robot,6,AI
124,Sense,Rectangle,1,Abstract
124,Sense,Number_5,1,Abstract
124,Sense,Color_Blue,1,Abstract
124,Sense,Tree,3,Inanimate_Nature
124,Sense,Moon,3,Inanimate_Nature
124,Sense,Stone,2,Inanimate_Nature
124,Sense,Pizza,1,Food
124,Sense,Cheese,1,Food
124,Sense,Sandwich,2,Food
124,Sense,Vending_Machine,6,Animate_Artifacts
124,Sense,Sewing_Machine,3,Animate_Artifacts
124,Sense,Photocopier,3,Animate_Artifacts
124,Sense,Dog,6,Animals
124,Sense,Lizard,4,Animals
124,Sense,Gorilla,5,Animals
124,Sense,Microsoft,6,Group_Agents
124,Sense,Government,6,Group_Agents
124,Sense,Newspaper,6,Group_Agents
124,Sense,My_Mother,7,Agents
124,Sense,Doctor,7,Agents
124,Sense,Cashier,7,Agents
125,Sense,ChatGPT,7,AI
125,Sense,LLM,6,AI
125,Sense,Self_Driving_Car,6,AI
125,Sense,AI,7,AI
125,Sense,Amazon_Alexa,5,AI
125,Sense,Robot,5,AI
125,Sense,Rectangle,1,Abstract
125,Sense,Number_5,2,Abstract
125,Sense,Color_Blue,1,Abstract
125,Sense,Tree,1,Inanimate_Nature
125,Sense,Moon,1,Inanimate_Nature
125,Sense,Stone,2,Inanimate_Nature
125,Sense,Pizza,2,Food
125,Sense,Cheese,2,Food
125,Sense,Sandwich,2,Food
125,Sense,Vending_Machine,4,Animate_Artifacts
125,Sense,Sewing_Machine,6,Animate_Artifacts
125,Sense,Photocopier,4,Animate_Artifacts
125,Sense,Dog,7,Animals
125,Sense,Lizard,7,Animals
125,Sense,Gorilla,6,Animals
125,Sense,Microsoft,6,Group_Agents
125,Sense,Government,7,Group_Agents
125,Sense,Newspaper,7,Group_Agents
125,Sense,My_Mother,7,Agents
125,Sense,Doctor,7,Agents
125,Sense,Cashier,7,Agents
126,Felicity,ChatGPT,5,AI
126,Felicity,LLM,3,AI
126,Felicity,Self_Driving_Car,7,AI
126,Felicity,AI,2,AI
126,Felicity,Amazon_Alexa,6,AI
126,Felicity,Robot,4,AI
126,Felicity,Rectangle,2,Abstract
126,Felicity,Number_5,2,Abstract
126,Felicity,Color_Blue,2,Abstract
126,Felicity,Tree,4,Inanimate_Nature
126,Felicity,Moon,1,Inanimate_Nature
126,Felicity,Stone,1,Inanimate_Nature
126,Felicity,Pizza,2,Food
126,Felicity,Cheese,2,Food
126,Felicity,Sandwich,1,Food
126,Felicity,Vending_Machine,5,Animate_Artifacts
126,Felicity,Sewing_Machine,6,Animate_Artifacts
126,Felicity,Photocopier,5,Animate_Artifacts
126,Felicity,Dog,7,Animals
126,Felicity,Lizard,2,Animals
126,Felicity,Gorilla,3,Animals
126,Felicity,Microsoft,7,Group_Agents
126,Felicity,Government,7,Group_Agents
126,Felicity,Newspaper,7,Group_Agents
126,Felicity,My_Mother,7,Agents
126,Felicity,Doctor,7,Agents
126,Felicity,Cashier,7,Agents
127,Felicity,ChatGPT,5,AI
127,Felicity,LLM,2,AI
127,Felicity,Self_Driving_Car,7,AI
127,Felicity,AI,5,AI
127,Felicity,Amazon_Alexa,7,AI
127,Felicity,Robot,6,AI
127,Felicity,Rectangle,1,Abstract
127,Felicity,Number_5,1,Abstract
127,Felicity,Color_Blue,2,Abstract
127,Felicity,Tree,1,Inanimate_Nature
127,Felicity,Moon,2,Inanimate_Nature
127,Felicity,Stone,1,Inanimate_Nature
127,Felicity,Pizza,1,Food
127,Felicity,Cheese,1,Food
127,Felicity,Sandwich,1,Food
127,Felicity,Vending_Machine,5,Animate_Artifacts
127,Felicity,Sewing_Machine,4,Animate_Artifacts
127,Felicity,Photocopier,4,Animate_Artifacts
127,Felicity,Dog,7,Animals
127,Felicity,Lizard,3,Animals
127,Felicity,Gorilla,4,Animals
127,Felicity,Microsoft,5,Group_Agents
127,Felicity,Government,7,Group_Agents
127,Felicity,Newspaper,2,Group_Agents
127,Felicity,My_Mother,7,Agents
127,Felicity,Doctor,7,Agents
127,Felicity,Cashier,7,Agents
129,Sense,ChatGPT,5,AI
129,Sense,LLM,3,AI
129,Sense,Self_Driving_Car,6,AI
129,Sense,AI,6,AI
129,Sense,Amazon_Alexa,5,AI
129,Sense,Robot,4,AI
129,Sense,Rectangle,1,Abstract
129,Sense,Number_5,1,Abstract
129,Sense,Color_Blue,1,Abstract
129,Sense,Tree,2,Inanimate_Nature
129,Sense,Moon,1,Inanimate_Nature
129,Sense,Stone,2,Inanimate_Nature
129,Sense,Pizza,4,Food
129,Sense,Cheese,2,Food
129,Sense,Sandwich,2,Food
129,Sense,Vending_Machine,2,Animate_Artifacts
129,Sense,Sewing_Machine,4,Animate_Artifacts
129,Sense,Photocopier,4,Animate_Artifacts
129,Sense,Dog,5,Animals
129,Sense,Lizard,4,Animals
129,Sense,Gorilla,6,Animals
129,Sense,Microsoft,6,Group_Agents
129,Sense,Government,7,Group_Agents
129,Sense,Newspaper,6,Group_Agents
129,Sense,My_Mother,7,Agents
129,Sense,Doctor,7,Agents
129,Sense,Cashier,7,Agents
130,Felicity,ChatGPT,7,AI
130,Felicity,LLM,7,AI
130,Felicity,Self_Driving_Car,7,AI
130,Felicity,AI,4,AI
130,Felicity,Amazon_Alexa,7,AI
130,Felicity,Robot,7,AI
130,Felicity,Rectangle,1,Abstract
130,Felicity,Number_5,4,Abstract
130,Felicity,Color_Blue,1,Abstract
130,Felicity,Tree,1,Inanimate_Nature
130,Felicity,Moon,1,Inanimate_Nature
130,Felicity,Stone,1,Inanimate_Nature
130,Felicity,Pizza,1,Food
130,Felicity,Cheese,7,Food
130,Felicity,Sandwich,4,Food
130,Felicity,Vending_Machine,4,Animate_Artifacts
130,Felicity,Sewing_Machine,7,Animate_Artifacts
130,Felicity,Photocopier,7,Animate_Artifacts
130,Felicity,Dog,7,Animals
130,Felicity,Lizard,1,Animals
130,Felicity,Gorilla,1,Animals
130,Felicity,Microsoft,7,Group_Agents
130,Felicity,Government,7,Group_Agents
130,Felicity,Newspaper,7,Group_Agents
130,Felicity,My_Mother,7,Agents
130,Felicity,Doctor,7,Agents
130,Felicity,Cashier,7,Agents
132,Sense,ChatGPT,6,AI
132,Sense,LLM,1,AI
132,Sense,Self_Driving_Car,5,AI
132,Sense,AI,7,AI
132,Sense,Amazon_Alexa,4,AI
132,Sense,Robot,4,AI
132,Sense,Rectangle,1,Abstract
132,Sense,Number_5,2,Abstract
132,Sense,Color_Blue,2,Abstract
132,Sense,Tree,2,Inanimate_Nature
132,Sense,Moon,5,Inanimate_Nature
132,Sense,Stone,2,Inanimate_Nature
132,Sense,Pizza,3,Food
132,Sense,Cheese,1,Food
132,Sense,Sandwich,1,Food
132,Sense,Vending_Machine,5,Animate_Artifacts
132,Sense,Sewing_Machine,4,Animate_Artifacts
132,Sense,Photocopier,4,Animate_Artifacts
132,Sense,Dog,7,Animals
132,Sense,Lizard,1,Animals
132,Sense,Gorilla,4,Animals
132,Sense,Microsoft,7,Group_Agents
132,Sense,Government,7,Group_Agents
132,Sense,Newspaper,5,Group_Agents
132,Sense,My_Mother,7,Agents
132,Sense,Doctor,7,Agents
132,Sense,Cashier,7,Agents
133,Felicity,ChatGPT,5,AI
133,Felicity,LLM,3,AI
133,Felicity,Self_Driving_Car,7,AI
133,Felicity,AI,7,AI
133,Felicity,Amazon_Alexa,6,AI
133,Felicity,Robot,7,AI
133,Felicity,Rectangle,1,Abstract
133,Felicity,Number_5,1,Abstract
133,Felicity,Color_Blue,1,Abstract
133,Felicity,Tree,1,Inanimate_Nature
133,Felicity,Moon,1,Inanimate_Nature
133,Felicity,Stone,1,Inanimate_Nature
133,Felicity,Pizza,1,Food
133,Felicity,Cheese,1,Food
133,Felicity,Sandwich,1,Food
133,Felicity,Vending_Machine,1,Animate_Artifacts
133,Felicity,Sewing_Machine,6,Animate_Artifacts
133,Felicity,Photocopier,5,Animate_Artifacts
133,Felicity,Dog,7,Animals
133,Felicity,Lizard,3,Animals
133,Felicity,Gorilla,5,Animals
133,Felicity,Microsoft,6,Group_Agents
133,Felicity,Government,7,Group_Agents
133,Felicity,Newspaper,6,Group_Agents
133,Felicity,My_Mother,7,Agents
133,Felicity,Doctor,7,Agents
133,Felicity,Cashier,7,Agents
134,Sense,ChatGPT,4,AI
134,Sense,LLM,1,AI
134,Sense,Self_Driving_Car,4,AI
134,Sense,AI,4,AI
134,Sense,Amazon_Alexa,4,AI
134,Sense,Robot,4,AI
134,Sense,Rectangle,1,Abstract
134,Sense,Number_5,2,Abstract
134,Sense,Color_Blue,3,Abstract
134,Sense,Tree,1,Inanimate_Nature
134,Sense,Moon,3,Inanimate_Nature
134,Sense,Stone,1,Inanimate_Nature
134,Sense,Pizza,2,Food
134,Sense,Cheese,1,Food
134,Sense,Sandwich,1,Food
134,Sense,Vending_Machine,1,Animate_Artifacts
134,Sense,Sewing_Machine,5,Animate_Artifacts
134,Sense,Photocopier,2,Animate_Artifacts
134,Sense,Dog,6,Animals
134,Sense,Lizard,3,Animals
134,Sense,Gorilla,1,Animals
134,Sense,Microsoft,5,Group_Agents
134,Sense,Government,6,Group_Agents
134,Sense,Newspaper,5,Group_Agents
134,Sense,My_Mother,7,Agents
134,Sense,Doctor,7,Agents
134,Sense,Cashier,6,Agents
135,Felicity,ChatGPT,2,AI
135,Felicity,LLM,1,AI
135,Felicity,Self_Driving_Car,3,AI
135,Felicity,AI,1,AI
135,Felicity,Amazon_Alexa,1,AI
135,Felicity,Robot,1,AI
135,Felicity,Rectangle,1,Abstract
135,Felicity,Number_5,1,Abstract
135,Felicity,Color_Blue,1,Abstract
135,Felicity,Tree,1,Inanimate_Nature
135,Felicity,Moon,1,Inanimate_Nature
135,Felicity,Stone,1,Inanimate_Nature
135,Felicity,Pizza,1,Food
135,Felicity,Cheese,1,Food
135,Felicity,Sandwich,1,Food
135,Felicity,Vending_Machine,1,Animate_Artifacts
135,Felicity,Sewing_Machine,1,Animate_Artifacts
135,Felicity,Photocopier,1,Animate_Artifacts
135,Felicity,Dog,7,Animals
135,Felicity,Lizard,1,Animals
135,Felicity,Gorilla,1,Animals
135,Felicity,Microsoft,2,Group_Agents
135,Felicity,Government,1,Group_Agents
135,Felicity,Newspaper,1,Group_Agents
135,Felicity,My_Mother,7,Agents
135,Felicity,Doctor,7,Agents
135,Felicity,Cashier,4,Agents
136,Sense,ChatGPT,5,AI
136,Sense,LLM,2,AI
136,Sense,Self_Driving_Car,4,AI
136,Sense,AI,4,AI
136,Sense,Amazon_Alexa,5,AI
136,Sense,Robot,4,AI
136,Sense,Rectangle,1,Abstract
136,Sense,Number_5,1,Abstract
136,Sense,Color_Blue,1,Abstract
136,Sense,Tree,1,Inanimate_Nature
136,Sense,Moon,1,Inanimate_Nature
136,Sense,Stone,1,Inanimate_Nature
136,Sense,Pizza,1,Food
136,Sense,Cheese,1,Food
136,Sense,Sandwich,1,Food
136,Sense,Vending_Machine,1,Animate_Artifacts
136,Sense,Sewing_Machine,1,Animate_Artifacts
136,Sense,Photocopier,2,Animate_Artifacts
136,Sense,Dog,4,Animals
136,Sense,Lizard,1,Animals
136,Sense,Gorilla,3,Animals
136,Sense,Microsoft,5,Group_Agents
136,Sense,Government,7,Group_Agents
136,Sense,Newspaper,6,Group_Agents
136,Sense,My_Mother,7,Agents
136,Sense,Doctor,7,Agents
136,Sense,Cashier,7,Agents
137,Felicity,ChatGPT,7,AI
137,Felicity,LLM,5,AI
137,Felicity,Self_Driving_Car,6,AI
137,Felicity,AI,1,AI
137,Felicity,Amazon_Alexa,6,AI
137,Felicity,Robot,1,AI
137,Felicity,Rectangle,1,Abstract
137,Felicity,Number_5,3,Abstract
137,Felicity,Color_Blue,1,Abstract
137,Felicity,Tree,1,Inanimate_Nature
137,Felicity,Moon,1,Inanimate_Nature
137,Felicity,Stone,1,Inanimate_Nature
137,Felicity,Pizza,1,Food
137,Felicity,Cheese,1,Food
137,Felicity,Sandwich,1,Food
137,Felicity,Vending_Machine,6,Animate_Artifacts
137,Felicity,Sewing_Machine,7,Animate_Artifacts
137,Felicity,Photocopier,7,Animate_Artifacts
137,Felicity,Dog,7,Animals
137,Felicity,Lizard,1,Animals
137,Felicity,Gorilla,1,Animals
137,Felicity,Microsoft,6,Group_Agents
137,Felicity,Government,7,Group_Agents
137,Felicity,Newspaper,6,Group_Agents
137,Felicity,My_Mother,7,Agents
137,Felicity,Doctor,7,Agents
137,Felicity,Cashier,7,Agents
138,Sense,ChatGPT,5,AI
138,Sense,LLM,5,AI
138,Sense,Self_Driving_Car,3,AI
138,Sense,AI,5,AI
138,Sense,Amazon_Alexa,1,AI
138,Sense,Robot,4,AI
138,Sense,Rectangle,1,Abstract
138,Sense,Number_5,1,Abstract
138,Sense,Color_Blue,1,Abstract
138,Sense,Tree,1,Inanimate_Nature
138,Sense,Moon,1,Inanimate_Nature
138,Sense,Stone,1,Inanimate_Nature
138,Sense,Pizza,1,Food
138,Sense,Cheese,1,Food
138,Sense,Sandwich,1,Food
138,Sense,Vending_Machine,1,Animate_Artifacts
138,Sense,Sewing_Machine,1,Animate_Artifacts
138,Sense,Photocopier,5,Animate_Artifacts
138,Sense,Dog,5,Animals
138,Sense,Lizard,1,Animals
138,Sense,Gorilla,1,Animals
138,Sense,Microsoft,7,Group_Agents
138,Sense,Government,7,Group_Agents
138,Sense,Newspaper,5,Group_Agents
138,Sense,My_Mother,7,Agents
138,Sense,Doctor,7,Agents
138,Sense,Cashier,5,Agents
139,Felicity,ChatGPT,1,AI
139,Felicity,LLM,4,AI
139,Felicity,Self_Driving_Car,2,AI
139,Felicity,AI,1,AI
139,Felicity,Amazon_Alexa,1,AI
139,Felicity,Robot,1,AI
139,Felicity,Rectangle,1,Abstract
139,Felicity,Number_5,1,Abstract
139,Felicity,Color_Blue,1,Abstract
139,Felicity,Tree,4,Inanimate_Nature
139,Felicity,Moon,5,Inanimate_Nature
139,Felicity,Stone,1,Inanimate_Nature
139,Felicity,Pizza,1,Food
139,Felicity,Cheese,1,Food
139,Felicity,Sandwich,1,Food
139,Felicity,Vending_Machine,1,Animate_Artifacts
139,Felicity,Sewing_Machine,1,Animate_Artifacts
139,Felicity,Photocopier,2,Animate_Artifacts
139,Felicity,Dog,7,Animals
139,Felicity,Lizard,1,Animals
