"PID","Trust_Type","Item","Measure","Rating","Category"
16,"2_Place_Trust","Newspaper","Felicity",4,"Groups"
16,"2_Place_Trust","My_Mother","Sense0",6,"Humans"
16,"2_Place_Trust","Doctor","Sense1",6,"Humans"
16,"2_Place_Trust","Cashier","Sense2",7,"Humans"
16,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
16,"2_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
16,"2_Place_Trust","Shelf","Sense5",4,"Inanimate_Artifiacts"
17,"2_Place_Trust","ChatGPT","Felicity",4,"AI"
17,"2_Place_Trust","LLM","Felicity",4,"AI"
17,"2_Place_Trust","Self_Driving_Car","Felicity",2,"AI"
17,"2_Place_Trust","AI","Felicity",6,"AI"
17,"2_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
17,"2_Place_Trust","Robot","Felicity",4,"AI"
17,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
17,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
17,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
17,"2_Place_Trust","Tree","Felicity",7,"Inanimate_Nature"
17,"2_Place_Trust","Moon","Felicity",5,"Inanimate_Nature"
17,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
17,"2_Place_Trust","Pizza","Felicity",2,"Food"
17,"2_Place_Trust","Cheese","Felicity",7,"Food"
17,"2_Place_Trust","Sandwich","Felicity",4,"Food"
17,"2_Place_Trust","Vending_Machine","Felicity",6,"Animate_Artifacts"
17,"2_Place_Trust","Sewing_Machine","Felicity",4,"Animate_Artifacts"
17,"2_Place_Trust","Photocopier","Felicity",5,"Animate_Artifacts"
17,"2_Place_Trust","Dog","Felicity",6,"Animals"
17,"2_Place_Trust","Lizard","Felicity",1,"Animals"
17,"2_Place_Trust","Gorilla","Felicity",5,"Animals"
17,"2_Place_Trust","Microsoft","Felicity",6,"Groups"
17,"2_Place_Trust","Government","Felicity",2,"Groups"
17,"2_Place_Trust","Newspaper","Felicity",4,"Groups"
17,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
17,"2_Place_Trust","Doctor","Sense1",7,"Humans"
17,"2_Place_Trust","Cashier","Sense2",7,"Humans"
17,"2_Place_Trust","Table","Sense3",3,"Inanimate_Artifiacts"
17,"2_Place_Trust","Chair","Sense4",2,"Inanimate_Artifiacts"
17,"2_Place_Trust","Shelf","Sense5",4,"Inanimate_Artifiacts"
18,"Trustworthiness","ChatGPT","Felicity",6,"AI"
18,"Trustworthiness","LLM","Felicity",6,"AI"
18,"Trustworthiness","Self_Driving_Car","Felicity",1,"AI"
18,"Trustworthiness","AI","Felicity",6,"AI"
18,"Trustworthiness","Amazon_Alexa","Felicity",4,"AI"
18,"Trustworthiness","Robot","Felicity",5,"AI"
18,"Trustworthiness","Rectangle","Felicity",2,"Abstract"
18,"Trustworthiness","Number_5","Felicity",2,"Abstract"
18,"Trustworthiness","Color_Blue","Felicity",4,"Abstract"
18,"Trustworthiness","Tree","Felicity",3,"Inanimate_Nature"
18,"Trustworthiness","Moon","Felicity",2,"Inanimate_Nature"
18,"Trustworthiness","Stone","Felicity",5,"Inanimate_Nature"
18,"Trustworthiness","Pizza","Felicity",2,"Food"
18,"Trustworthiness","Cheese","Felicity",4,"Food"
18,"Trustworthiness","Sandwich","Felicity",2,"Food"
18,"Trustworthiness","Vending_Machine","Felicity",5,"Animate_Artifacts"
18,"Trustworthiness","Sewing_Machine","Felicity",4,"Animate_Artifacts"
18,"Trustworthiness","Photocopier","Felicity",5,"Animate_Artifacts"
18,"Trustworthiness","Dog","Felicity",6,"Animals"
18,"Trustworthiness","Lizard","Felicity",2,"Animals"
18,"Trustworthiness","Gorilla","Felicity",5,"Animals"
18,"Trustworthiness","Microsoft","Felicity",5,"Groups"
18,"Trustworthiness","Government","Felicity",5,"Groups"
18,"Trustworthiness","Newspaper","Felicity",6,"Groups"
18,"Trustworthiness","My_Mother","Sense0",6,"Humans"
18,"Trustworthiness","Doctor","Sense1",5,"Humans"
18,"Trustworthiness","Cashier","Sense2",6,"Humans"
18,"Trustworthiness","Table","Sense3",2,"Inanimate_Artifiacts"
18,"Trustworthiness","Chair","Sense4",3,"Inanimate_Artifiacts"
18,"Trustworthiness","Shelf","Sense5",2,"Inanimate_Artifiacts"
19,"1_Place_Trust","ChatGPT","Felicity",7,"AI"
19,"1_Place_Trust","LLM","Felicity",5,"AI"
19,"1_Place_Trust","Self_Driving_Car","Felicity",2,"AI"
19,"1_Place_Trust","AI","Felicity",2,"AI"
19,"1_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
19,"1_Place_Trust","Robot","Felicity",6,"AI"
19,"1_Place_Trust","Rectangle","Felicity",1,"Abstract"
19,"1_Place_Trust","Number_5","Felicity",2,"Abstract"
19,"1_Place_Trust","Color_Blue","Felicity",1,"Abstract"
19,"1_Place_Trust","Tree","Felicity",3,"Inanimate_Nature"
19,"1_Place_Trust","Moon","Felicity",2,"Inanimate_Nature"
19,"1_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
19,"1_Place_Trust","Pizza","Felicity",2,"Food"
19,"1_Place_Trust","Cheese","Felicity",1,"Food"
19,"1_Place_Trust","Sandwich","Felicity",2,"Food"
19,"1_Place_Trust","Vending_Machine","Felicity",3,"Animate_Artifacts"
19,"1_Place_Trust","Sewing_Machine","Felicity",4,"Animate_Artifacts"
19,"1_Place_Trust","Photocopier","Felicity",2,"Animate_Artifacts"
19,"1_Place_Trust","Dog","Felicity",7,"Animals"
19,"1_Place_Trust","Lizard","Felicity",5,"Animals"
19,"1_Place_Trust","Gorilla","Felicity",4,"Animals"
19,"1_Place_Trust","Microsoft","Felicity",5,"Groups"
19,"1_Place_Trust","Government","Felicity",7,"Groups"
19,"1_Place_Trust","Newspaper","Felicity",5,"Groups"
19,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
19,"1_Place_Trust","Doctor","Sense1",7,"Humans"
19,"1_Place_Trust","Cashier","Sense2",7,"Humans"
19,"1_Place_Trust","Table","Sense3",5,"Inanimate_Artifiacts"
19,"1_Place_Trust","Chair","Sense4",5,"Inanimate_Artifiacts"
19,"1_Place_Trust","Shelf","Sense5",2,"Inanimate_Artifiacts"
20,"1_Place_Trust","ChatGPT","Sense",4,"AI"
20,"1_Place_Trust","LLM","Sense",1,"AI"
20,"1_Place_Trust","Self_Driving_Car","Sense",2,"AI"
20,"1_Place_Trust","AI","Sense",2,"AI"
20,"1_Place_Trust","Amazon_Alexa","Sense",7,"AI"
20,"1_Place_Trust","Robot","Sense",7,"AI"
20,"1_Place_Trust","Rectangle","Sense",1,"Abstract"
20,"1_Place_Trust","Number_5","Sense",1,"Abstract"
20,"1_Place_Trust","Color_Blue","Sense",1,"Abstract"
20,"1_Place_Trust","Tree","Sense",1,"Inanimate_Nature"
20,"1_Place_Trust","Moon","Sense",1,"Inanimate_Nature"
20,"1_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
20,"1_Place_Trust","Pizza","Sense",1,"Food"
20,"1_Place_Trust","Cheese","Sense",2,"Food"
20,"1_Place_Trust","Sandwich","Sense",1,"Food"
20,"1_Place_Trust","Vending_Machine","Sense",1,"Animate_Artifacts"
20,"1_Place_Trust","Sewing_Machine","Sense",1,"Animate_Artifacts"
20,"1_Place_Trust","Photocopier","Sense",1,"Animate_Artifacts"
20,"1_Place_Trust","Dog","Sense",4,"Animals"
20,"1_Place_Trust","Lizard","Sense",4,"Animals"
20,"1_Place_Trust","Gorilla","Sense",4,"Animals"
20,"1_Place_Trust","Microsoft","Sense",7,"Groups"
20,"1_Place_Trust","Government","Sense",7,"Groups"
20,"1_Place_Trust","Newspaper","Sense",1,"Groups"
20,"1_Place_Trust","My_Mother","Sense",7,"Humans"
20,"1_Place_Trust","Doctor","Sense",7,"Humans"
20,"1_Place_Trust","Cashier","Sense",7,"Humans"
20,"1_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
20,"1_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
20,"1_Place_Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
21,"2_Place_Trust","ChatGPT","Felicity",6,"AI"
21,"2_Place_Trust","LLM","Felicity",5,"AI"
21,"2_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
21,"2_Place_Trust","AI","Felicity",5,"AI"
21,"2_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
21,"2_Place_Trust","Robot","Felicity",6,"AI"
21,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
21,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
21,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
21,"2_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
21,"2_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
21,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
21,"2_Place_Trust","Pizza","Felicity",1,"Food"
21,"2_Place_Trust","Cheese","Felicity",1,"Food"
21,"2_Place_Trust","Sandwich","Felicity",1,"Food"
21,"2_Place_Trust","Vending_Machine","Felicity",1,"Animate_Artifacts"
21,"2_Place_Trust","Sewing_Machine","Felicity",3,"Animate_Artifacts"
21,"2_Place_Trust","Photocopier","Felicity",2,"Animate_Artifacts"
21,"2_Place_Trust","Dog","Felicity",4,"Animals"
21,"2_Place_Trust","Lizard","Felicity",1,"Animals"
21,"2_Place_Trust","Gorilla","Felicity",5,"Animals"
21,"2_Place_Trust","Microsoft","Felicity",7,"Groups"
21,"2_Place_Trust","Government","Felicity",7,"Groups"
21,"2_Place_Trust","Newspaper","Felicity",2,"Groups"
21,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
21,"2_Place_Trust","Doctor","Sense1",7,"Humans"
21,"2_Place_Trust","Cashier","Sense2",7,"Humans"
21,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
21,"2_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
21,"2_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
22,"Trustworthiness","ChatGPT","Felicity",4,"AI"
22,"Trustworthiness","LLM","Felicity",2,"AI"
22,"Trustworthiness","Self_Driving_Car","Felicity",4,"AI"
22,"Trustworthiness","AI","Felicity",3,"AI"
22,"Trustworthiness","Amazon_Alexa","Felicity",6,"AI"
22,"Trustworthiness","Robot","Felicity",4,"AI"
22,"Trustworthiness","Rectangle","Felicity",1,"Abstract"
22,"Trustworthiness","Number_5","Felicity",1,"Abstract"
22,"Trustworthiness","Color_Blue","Felicity",1,"Abstract"
22,"Trustworthiness","Tree","Felicity",1,"Inanimate_Nature"
22,"Trustworthiness","Moon","Felicity",3,"Inanimate_Nature"
22,"Trustworthiness","Stone","Felicity",1,"Inanimate_Nature"
22,"Trustworthiness","Pizza","Felicity",1,"Food"
22,"Trustworthiness","Cheese","Felicity",1,"Food"
22,"Trustworthiness","Sandwich","Felicity",1,"Food"
22,"Trustworthiness","Vending_Machine","Felicity",2,"Animate_Artifacts"
22,"Trustworthiness","Sewing_Machine","Felicity",1,"Animate_Artifacts"
22,"Trustworthiness","Photocopier","Felicity",2,"Animate_Artifacts"
22,"Trustworthiness","Dog","Felicity",4,"Animals"
22,"Trustworthiness","Lizard","Felicity",2,"Animals"
22,"Trustworthiness","Gorilla","Felicity",6,"Animals"
22,"Trustworthiness","Microsoft","Felicity",5,"Groups"
22,"Trustworthiness","Government","Felicity",6,"Groups"
22,"Trustworthiness","Newspaper","Felicity",5,"Groups"
22,"Trustworthiness","My_Mother","Sense0",7,"Humans"
22,"Trustworthiness","Doctor","Sense1",7,"Humans"
22,"Trustworthiness","Cashier","Sense2",7,"Humans"
22,"Trustworthiness","Table","Sense3",1,"Inanimate_Artifiacts"
22,"Trustworthiness","Chair","Sense4",2,"Inanimate_Artifiacts"
22,"Trustworthiness","Shelf","Sense5",1,"Inanimate_Artifiacts"
24,"1_Place_Trust","ChatGPT","Felicity",7,"AI"
24,"1_Place_Trust","LLM","Felicity",1,"AI"
24,"1_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
24,"1_Place_Trust","AI","Felicity",7,"AI"
24,"1_Place_Trust","Amazon_Alexa","Felicity",7,"AI"
24,"1_Place_Trust","Robot","Felicity",7,"AI"
24,"1_Place_Trust","Rectangle","Felicity",3,"Abstract"
24,"1_Place_Trust","Number_5","Felicity",2,"Abstract"
24,"1_Place_Trust","Color_Blue","Felicity",5,"Abstract"
24,"1_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
24,"1_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
24,"1_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
24,"1_Place_Trust","Pizza","Felicity",2,"Food"
24,"1_Place_Trust","Cheese","Felicity",6,"Food"
24,"1_Place_Trust","Sandwich","Felicity",2,"Food"
24,"1_Place_Trust","Vending_Machine","Felicity",5,"Animate_Artifacts"
24,"1_Place_Trust","Sewing_Machine","Felicity",4,"Animate_Artifacts"
24,"1_Place_Trust","Photocopier","Felicity",3,"Animate_Artifacts"
24,"1_Place_Trust","Dog","Felicity",4,"Animals"
24,"1_Place_Trust","Lizard","Felicity",3,"Animals"
24,"1_Place_Trust","Gorilla","Felicity",6,"Animals"
24,"1_Place_Trust","Microsoft","Felicity",7,"Groups"
24,"1_Place_Trust","Government","Felicity",7,"Groups"
24,"1_Place_Trust","Newspaper","Felicity",7,"Groups"
24,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
24,"1_Place_Trust","Doctor","Sense1",7,"Humans"
24,"1_Place_Trust","Cashier","Sense2",7,"Humans"
24,"1_Place_Trust","Table","Sense3",3,"Inanimate_Artifiacts"
24,"1_Place_Trust","Chair","Sense4",2,"Inanimate_Artifiacts"
24,"1_Place_Trust","Shelf","Sense5",2,"Inanimate_Artifiacts"
25,"2_Place_Trust","ChatGPT","Sense",7,"AI"
25,"2_Place_Trust","LLM","Sense",1,"AI"
25,"2_Place_Trust","Self_Driving_Car","Sense",7,"AI"
25,"2_Place_Trust","AI","Sense",7,"AI"
25,"2_Place_Trust","Amazon_Alexa","Sense",7,"AI"
25,"2_Place_Trust","Robot","Sense",7,"AI"
25,"2_Place_Trust","Rectangle","Sense",1,"Abstract"
25,"2_Place_Trust","Number_5","Sense",1,"Abstract"
25,"2_Place_Trust","Color_Blue","Sense",1,"Abstract"
25,"2_Place_Trust","Tree","Sense",6,"Inanimate_Nature"
25,"2_Place_Trust","Moon","Sense",5,"Inanimate_Nature"
25,"2_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
25,"2_Place_Trust","Pizza","Sense",1,"Food"
25,"2_Place_Trust","Cheese","Sense",1,"Food"
25,"2_Place_Trust","Sandwich","Sense",1,"Food"
25,"2_Place_Trust","Vending_Machine","Sense",6,"Animate_Artifacts"
25,"2_Place_Trust","Sewing_Machine","Sense",6,"Animate_Artifacts"
25,"2_Place_Trust","Photocopier","Sense",6,"Animate_Artifacts"
25,"2_Place_Trust","Dog","Sense",7,"Animals"
25,"2_Place_Trust","Lizard","Sense",7,"Animals"
25,"2_Place_Trust","Gorilla","Sense",7,"Animals"
25,"2_Place_Trust","Microsoft","Sense",7,"Groups"
25,"2_Place_Trust","Government","Sense",7,"Groups"
25,"2_Place_Trust","Newspaper","Sense",7,"Groups"
25,"2_Place_Trust","My_Mother","Sense",7,"Humans"
25,"2_Place_Trust","Doctor","Sense",7,"Humans"
25,"2_Place_Trust","Cashier","Sense",7,"Humans"
25,"2_Place_Trust","Table","Sense",6,"Inanimate_Artifiacts"
25,"2_Place_Trust","Chair","Sense",5,"Inanimate_Artifiacts"
25,"2_Place_Trust","Shelf","Sense",7,"Inanimate_Artifiacts"
26,"1_Place_Trust","ChatGPT","Felicity",5,"AI"
26,"1_Place_Trust","LLM","Felicity",2,"AI"
26,"1_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
26,"1_Place_Trust","AI","Felicity",3,"AI"
26,"1_Place_Trust","Amazon_Alexa","Felicity",4,"AI"
26,"1_Place_Trust","Robot","Felicity",4,"AI"
26,"1_Place_Trust","Rectangle","Felicity",1,"Abstract"
26,"1_Place_Trust","Number_5","Felicity",1,"Abstract"
26,"1_Place_Trust","Color_Blue","Felicity",1,"Abstract"
26,"1_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
26,"1_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
26,"1_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
26,"1_Place_Trust","Pizza","Felicity",1,"Food"
26,"1_Place_Trust","Cheese","Felicity",1,"Food"
26,"1_Place_Trust","Sandwich","Felicity",1,"Food"
26,"1_Place_Trust","Vending_Machine","Felicity",1,"Animate_Artifacts"
26,"1_Place_Trust","Sewing_Machine","Felicity",1,"Animate_Artifacts"
26,"1_Place_Trust","Photocopier","Felicity",1,"Animate_Artifacts"
26,"1_Place_Trust","Dog","Felicity",5,"Animals"
26,"1_Place_Trust","Lizard","Felicity",1,"Animals"
26,"1_Place_Trust","Gorilla","Felicity",1,"Animals"
26,"1_Place_Trust","Microsoft","Felicity",3,"Groups"
26,"1_Place_Trust","Government","Felicity",7,"Groups"
26,"1_Place_Trust","Newspaper","Felicity",5,"Groups"
26,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
26,"1_Place_Trust","Doctor","Sense1",7,"Humans"
26,"1_Place_Trust","Cashier","Sense2",3,"Humans"
26,"1_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
26,"1_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
26,"1_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
27,"2_Place_Trust","ChatGPT","Felicity",6,"AI"
27,"2_Place_Trust","LLM","Felicity",7,"AI"
27,"2_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
27,"2_Place_Trust","AI","Felicity",5,"AI"
27,"2_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
27,"2_Place_Trust","Robot","Felicity",2,"AI"
27,"2_Place_Trust","Rectangle","Felicity",2,"Abstract"
27,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
27,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
27,"2_Place_Trust","Tree","Felicity",5,"Inanimate_Nature"
27,"2_Place_Trust","Moon","Felicity",3,"Inanimate_Nature"
27,"2_Place_Trust","Stone","Felicity",5,"Inanimate_Nature"
27,"2_Place_Trust","Pizza","Felicity",1,"Food"
27,"2_Place_Trust","Cheese","Felicity",1,"Food"
27,"2_Place_Trust","Sandwich","Felicity",1,"Food"
27,"2_Place_Trust","Vending_Machine","Felicity",4,"Animate_Artifacts"
27,"2_Place_Trust","Sewing_Machine","Felicity",5,"Animate_Artifacts"
27,"2_Place_Trust","Photocopier","Felicity",7,"Animate_Artifacts"
27,"2_Place_Trust","Dog","Felicity",2,"Animals"
27,"2_Place_Trust","Lizard","Felicity",1,"Animals"
27,"2_Place_Trust","Gorilla","Felicity",1,"Animals"
27,"2_Place_Trust","Microsoft","Felicity",6,"Groups"
27,"2_Place_Trust","Government","Felicity",7,"Groups"
27,"2_Place_Trust","Newspaper","Felicity",3,"Groups"
27,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
27,"2_Place_Trust","Doctor","Sense1",7,"Humans"
27,"2_Place_Trust","Cashier","Sense2",7,"Humans"
27,"2_Place_Trust","Table","Sense3",5,"Inanimate_Artifiacts"
27,"2_Place_Trust","Chair","Sense4",3,"Inanimate_Artifiacts"
27,"2_Place_Trust","Shelf","Sense5",2,"Inanimate_Artifiacts"
28,"Trustworthiness","ChatGPT","Sense",7,"AI"
28,"Trustworthiness","LLM","Sense",1,"AI"
28,"Trustworthiness","Self_Driving_Car","Sense",6,"AI"
28,"Trustworthiness","AI","Sense",7,"AI"
28,"Trustworthiness","Amazon_Alexa","Sense",7,"AI"
28,"Trustworthiness","Robot","Sense",7,"AI"
28,"Trustworthiness","Rectangle","Sense",1,"Abstract"
28,"Trustworthiness","Number_5","Sense",1,"Abstract"
28,"Trustworthiness","Color_Blue","Sense",1,"Abstract"
28,"Trustworthiness","Tree","Sense",2,"Inanimate_Nature"
28,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
28,"Trustworthiness","Stone","Sense",1,"Inanimate_Nature"
28,"Trustworthiness","Pizza","Sense",3,"Food"
28,"Trustworthiness","Cheese","Sense",4,"Food"
28,"Trustworthiness","Sandwich","Sense",3,"Food"
28,"Trustworthiness","Vending_Machine","Sense",2,"Animate_Artifacts"
28,"Trustworthiness","Sewing_Machine","Sense",4,"Animate_Artifacts"
28,"Trustworthiness","Photocopier","Sense",1,"Animate_Artifacts"
28,"Trustworthiness","Dog","Sense",4,"Animals"
28,"Trustworthiness","Lizard","Sense",4,"Animals"
28,"Trustworthiness","Gorilla","Sense",4,"Animals"
28,"Trustworthiness","Microsoft","Sense",7,"Groups"
28,"Trustworthiness","Government","Sense",7,"Groups"
28,"Trustworthiness","Newspaper","Sense",7,"Groups"
28,"Trustworthiness","My_Mother","Sense",7,"Humans"
28,"Trustworthiness","Doctor","Sense",7,"Humans"
28,"Trustworthiness","Cashier","Sense",7,"Humans"
28,"Trustworthiness","Table","Sense",3,"Inanimate_Artifiacts"
28,"Trustworthiness","Chair","Sense",5,"Inanimate_Artifiacts"
28,"Trustworthiness","Shelf","Sense",4,"Inanimate_Artifiacts"
29,"2_Place_Trust","ChatGPT","Sense",7,"AI"
29,"2_Place_Trust","LLM","Sense",7,"AI"
29,"2_Place_Trust","Self_Driving_Car","Sense",7,"AI"
29,"2_Place_Trust","AI","Sense",7,"AI"
29,"2_Place_Trust","Amazon_Alexa","Sense",7,"AI"
29,"2_Place_Trust","Robot","Sense",7,"AI"
29,"2_Place_Trust","Rectangle","Sense",1,"Abstract"
29,"2_Place_Trust","Number_5","Sense",7,"Abstract"
29,"2_Place_Trust","Color_Blue","Sense",7,"Abstract"
29,"2_Place_Trust","Tree","Sense",1,"Inanimate_Nature"
29,"2_Place_Trust","Moon","Sense",1,"Inanimate_Nature"
29,"2_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
29,"2_Place_Trust","Pizza","Sense",5,"Food"
29,"2_Place_Trust","Cheese","Sense",1,"Food"
29,"2_Place_Trust","Sandwich","Sense",4,"Food"
29,"2_Place_Trust","Vending_Machine","Sense",1,"Animate_Artifacts"
29,"2_Place_Trust","Sewing_Machine","Sense",7,"Animate_Artifacts"
29,"2_Place_Trust","Photocopier","Sense",7,"Animate_Artifacts"
29,"2_Place_Trust","Dog","Sense",7,"Animals"
29,"2_Place_Trust","Lizard","Sense",7,"Animals"
29,"2_Place_Trust","Gorilla","Sense",7,"Animals"
29,"2_Place_Trust","Microsoft","Sense",7,"Groups"
29,"2_Place_Trust","Government","Sense",7,"Groups"
29,"2_Place_Trust","Newspaper","Sense",5,"Groups"
29,"2_Place_Trust","My_Mother","Sense",7,"Humans"
29,"2_Place_Trust","Doctor","Sense",7,"Humans"
29,"2_Place_Trust","Cashier","Sense",7,"Humans"
29,"2_Place_Trust","Table","Sense",7,"Inanimate_Artifiacts"
29,"2_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
29,"2_Place_Trust","Shelf","Sense",7,"Inanimate_Artifiacts"
30,"Trustworthiness","ChatGPT","Felicity",4,"AI"
30,"Trustworthiness","LLM","Felicity",4,"AI"
30,"Trustworthiness","Self_Driving_Car","Felicity",5,"AI"
30,"Trustworthiness","AI","Felicity",4,"AI"
30,"Trustworthiness","Amazon_Alexa","Felicity",4,"AI"
30,"Trustworthiness","Robot","Felicity",5,"AI"
30,"Trustworthiness","Rectangle","Felicity",5,"Abstract"
30,"Trustworthiness","Number_5","Felicity",1,"Abstract"
30,"Trustworthiness","Color_Blue","Felicity",1,"Abstract"
30,"Trustworthiness","Tree","Felicity",6,"Inanimate_Nature"
30,"Trustworthiness","Moon","Felicity",1,"Inanimate_Nature"
30,"Trustworthiness","Stone","Felicity",1,"Inanimate_Nature"
30,"Trustworthiness","Pizza","Felicity",1,"Food"
30,"Trustworthiness","Cheese","Felicity",5,"Food"
30,"Trustworthiness","Sandwich","Felicity",1,"Food"
30,"Trustworthiness","Vending_Machine","Felicity",1,"Animate_Artifacts"
30,"Trustworthiness","Sewing_Machine","Felicity",1,"Animate_Artifacts"
30,"Trustworthiness","Photocopier","Felicity",6,"Animate_Artifacts"
30,"Trustworthiness","Dog","Felicity",7,"Animals"
30,"Trustworthiness","Lizard","Felicity",1,"Animals"
30,"Trustworthiness","Gorilla","Felicity",4,"Animals"
30,"Trustworthiness","Microsoft","Felicity",5,"Groups"
30,"Trustworthiness","Government","Felicity",4,"Groups"
30,"Trustworthiness","Newspaper","Felicity",4,"Groups"
30,"Trustworthiness","My_Mother","Sense0",7,"Humans"
30,"Trustworthiness","Doctor","Sense1",6,"Humans"
30,"Trustworthiness","Cashier","Sense2",6,"Humans"
30,"Trustworthiness","Table","Sense3",1,"Inanimate_Artifiacts"
30,"Trustworthiness","Chair","Sense4",1,"Inanimate_Artifiacts"
30,"Trustworthiness","Shelf","Sense5",5,"Inanimate_Artifiacts"
31,"Trustworthiness","ChatGPT","Sense",4,"AI"
31,"Trustworthiness","LLM","Sense",3,"AI"
31,"Trustworthiness","Self_Driving_Car","Sense",3,"AI"
31,"Trustworthiness","AI","Sense",3,"AI"
31,"Trustworthiness","Amazon_Alexa","Sense",4,"AI"
31,"Trustworthiness","Robot","Sense",1,"AI"
31,"Trustworthiness","Rectangle","Sense",1,"Abstract"
31,"Trustworthiness","Number_5","Sense",1,"Abstract"
