"","PID","Trust_Type","Item","Measure","Rating","Category"
"406",15,"1_Place_Trust","Vending_Machine","Sense",5,"Animate_Artifacts"
"407",15,"1_Place_Trust","Sewing_Machine","Sense",5,"Animate_Artifacts"
"408",15,"1_Place_Trust","Photocopier","Sense",5,"Animate_Artifacts"
"409",15,"1_Place_Trust","Dog","Sense",5,"Animals"
"410",15,"1_Place_Trust","Lizard","Sense",3,"Animals"
"411",15,"1_Place_Trust","Gorilla","Sense",4,"Animals"
"412",15,"1_Place_Trust","Microsoft","Sense",7,"Groups"
"413",15,"1_Place_Trust","Government","Sense",6,"Groups"
"414",15,"1_Place_Trust","Newspaper","Sense",5,"Groups"
"415",15,"1_Place_Trust","My_Mother","Sense",7,"Humans"
"416",15,"1_Place_Trust","Doctor","Sense",7,"Humans"
"417",15,"1_Place_Trust","Cashier","Sense",5,"Humans"
"418",15,"1_Place_Trust","Table","Sense",4,"Inanimate_Artifiacts"
"419",15,"1_Place_Trust","Chair","Sense",2,"Inanimate_Artifiacts"
"420",15,"1_Place_Trust","Shelf","Sense",4,"Inanimate_Artifiacts"
"421",16,"2_Place_Trust","ChatGPT","Felicity",5,"AI"
"422",16,"2_Place_Trust","LLM","Felicity",1,"AI"
"423",16,"2_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
"424",16,"2_Place_Trust","AI","Felicity",6,"AI"
"425",16,"2_Place_Trust","Amazon_Alexa","Felicity",6,"AI"
"426",16,"2_Place_Trust","Robot","Felicity",4,"AI"
"427",16,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
"428",16,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
"429",16,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"430",16,"2_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
"431",16,"2_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
"432",16,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
"433",16,"2_Place_Trust","Pizza","Felicity",1,"Food"
"434",16,"2_Place_Trust","Cheese","Felicity",1,"Food"
"435",16,"2_Place_Trust","Sandwich","Felicity",1,"Food"
"436",16,"2_Place_Trust","Vending_Machine","Felicity",4,"Animate_Artifacts"
"437",16,"2_Place_Trust","Sewing_Machine","Felicity",6,"Animate_Artifacts"
"438",16,"2_Place_Trust","Photocopier","Felicity",5,"Animate_Artifacts"
"439",16,"2_Place_Trust","Dog","Felicity",4,"Animals"
"440",16,"2_Place_Trust","Lizard","Felicity",1,"Animals"
"441",16,"2_Place_Trust","Gorilla","Felicity",2,"Animals"
"442",16,"2_Place_Trust","Microsoft","Felicity",5,"Groups"
"443",16,"2_Place_Trust","Government","Felicity",5,"Groups"
"444",16,"2_Place_Trust","Newspaper","Felicity",4,"Groups"
"445",16,"2_Place_Trust","My_Mother","Sense0",6,"Humans"
"446",16,"2_Place_Trust","Doctor","Sense1",6,"Humans"
"447",16,"2_Place_Trust","Cashier","Sense2",7,"Humans"
"448",16,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
"449",16,"2_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
"450",16,"2_Place_Trust","Shelf","Sense5",4,"Inanimate_Artifiacts"
"451",17,"2_Place_Trust","ChatGPT","Felicity",4,"AI"
"452",17,"2_Place_Trust","LLM","Felicity",4,"AI"
"453",17,"2_Place_Trust","Self_Driving_Car","Felicity",2,"AI"
"454",17,"2_Place_Trust","AI","Felicity",6,"AI"
"455",17,"2_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
"456",17,"2_Place_Trust","Robot","Felicity",4,"AI"
"457",17,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
"458",17,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
"459",17,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"460",17,"2_Place_Trust","Tree","Felicity",7,"Inanimate_Nature"
"461",17,"2_Place_Trust","Moon","Felicity",5,"Inanimate_Nature"
"462",17,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
"463",17,"2_Place_Trust","Pizza","Felicity",2,"Food"
"464",17,"2_Place_Trust","Cheese","Felicity",7,"Food"
"465",17,"2_Place_Trust","Sandwich","Felicity",4,"Food"
"466",17,"2_Place_Trust","Vending_Machine","Felicity",6,"Animate_Artifacts"
"467",17,"2_Place_Trust","Sewing_Machine","Felicity",4,"Animate_Artifacts"
"468",17,"2_Place_Trust","Photocopier","Felicity",5,"Animate_Artifacts"
"469",17,"2_Place_Trust","Dog","Felicity",6,"Animals"
"470",17,"2_Place_Trust","Lizard","Felicity",1,"Animals"
"471",17,"2_Place_Trust","Gorilla","Felicity",5,"Animals"
"472",17,"2_Place_Trust","Microsoft","Felicity",6,"Groups"
"473",17,"2_Place_Trust","Government","Felicity",2,"Groups"
"474",17,"2_Place_Trust","Newspaper","Felicity",4,"Groups"
"475",17,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
"476",17,"2_Place_Trust","Doctor","Sense1",7,"Humans"
"477",17,"2_Place_Trust","Cashier","Sense2",7,"Humans"
"478",17,"2_Place_Trust","Table","Sense3",3,"Inanimate_Artifiacts"
"479",17,"2_Place_Trust","Chair","Sense4",2,"Inanimate_Artifiacts"
"480",17,"2_Place_Trust","Shelf","Sense5",4,"Inanimate_Artifiacts"
"481",18,"Trustworthiness","ChatGPT","Felicity",6,"AI"
"482",18,"Trustworthiness","LLM","Felicity",6,"AI"
"483",18,"Trustworthiness","Self_Driving_Car","Felicity",1,"AI"
"484",18,"Trustworthiness","AI","Felicity",6,"AI"
"485",18,"Trustworthiness","Amazon_Alexa","Felicity",4,"AI"
"486",18,"Trustworthiness","Robot","Felicity",5,"AI"
"487",18,"Trustworthiness","Rectangle","Felicity",2,"Abstract"
"488",18,"Trustworthiness","Number_5","Felicity",2,"Abstract"
"489",18,"Trustworthiness","Color_Blue","Felicity",4,"Abstract"
"490",18,"Trustworthiness","Tree","Felicity",3,"Inanimate_Nature"
"491",18,"Trustworthiness","Moon","Felicity",2,"Inanimate_Nature"
"492",18,"Trustworthiness","Stone","Felicity",5,"Inanimate_Nature"
"493",18,"Trustworthiness","Pizza","Felicity",2,"Food"
"494",18,"Trustworthiness","Cheese","Felicity",4,"Food"
"495",18,"Trustworthiness","Sandwich","Felicity",2,"Food"
"496",18,"Trustworthiness","Vending_Machine","Felicity",5,"Animate_Artifacts"
"497",18,"Trustworthiness","Sewing_Machine","Felicity",4,"Animate_Artifacts"
"498",18,"Trustworthiness","Photocopier","Felicity",5,"Animate_Artifacts"
"499",18,"Trustworthiness","Dog","Felicity",6,"Animals"
"500",18,"Trustworthiness","Lizard","Felicity",2,"Animals"
"501",18,"Trustworthiness","Gorilla","Felicity",5,"Animals"
"502",18,"Trustworthiness","Microsoft","Felicity",5,"Groups"
"503",18,"Trustworthiness","Government","Felicity",5,"Groups"
"504",18,"Trustworthiness","Newspaper","Felicity",6,"Groups"
"505",18,"Trustworthiness","My_Mother","Sense0",6,"Humans"
"506",18,"Trustworthiness","Doctor","Sense1",5,"Humans"
"507",18,"Trustworthiness","Cashier","Sense2",6,"Humans"
"508",18,"Trustworthiness","Table","Sense3",2,"Inanimate_Artifiacts"
"509",18,"Trustworthiness","Chair","Sense4",3,"Inanimate_Artifiacts"
"510",18,"Trustworthiness","Shelf","Sense5",2,"Inanimate_Artifiacts"
"511",19,"1_Place_Trust","ChatGPT","Felicity",7,"AI"
"512",19,"1_Place_Trust","LLM","Felicity",5,"AI"
"513",19,"1_Place_Trust","Self_Driving_Car","Felicity",2,"AI"
"514",19,"1_Place_Trust","AI","Felicity",2,"AI"
"515",19,"1_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
"516",19,"1_Place_Trust","Robot","Felicity",6,"AI"
"517",19,"1_Place_Trust","Rectangle","Felicity",1,"Abstract"
"518",19,"1_Place_Trust","Number_5","Felicity",2,"Abstract"
"519",19,"1_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"520",19,"1_Place_Trust","Tree","Felicity",3,"Inanimate_Nature"
"521",19,"1_Place_Trust","Moon","Felicity",2,"Inanimate_Nature"
"522",19,"1_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
"523",19,"1_Place_Trust","Pizza","Felicity",2,"Food"
"524",19,"1_Place_Trust","Cheese","Felicity",1,"Food"
"525",19,"1_Place_Trust","Sandwich","Felicity",2,"Food"
"526",19,"1_Place_Trust","Vending_Machine","Felicity",3,"Animate_Artifacts"
"527",19,"1_Place_Trust","Sewing_Machine","Felicity",4,"Animate_Artifacts"
"528",19,"1_Place_Trust","Photocopier","Felicity",2,"Animate_Artifacts"
"529",19,"1_Place_Trust","Dog","Felicity",7,"Animals"
"530",19,"1_Place_Trust","Lizard","Felicity",5,"Animals"
"531",19,"1_Place_Trust","Gorilla","Felicity",4,"Animals"
"532",19,"1_Place_Trust","Microsoft","Felicity",5,"Groups"
"533",19,"1_Place_Trust","Government","Felicity",7,"Groups"
"534",19,"1_Place_Trust","Newspaper","Felicity",5,"Groups"
"535",19,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
"536",19,"1_Place_Trust","Doctor","Sense1",7,"Humans"
"537",19,"1_Place_Trust","Cashier","Sense2",7,"Humans"
"538",19,"1_Place_Trust","Table","Sense3",5,"Inanimate_Artifiacts"
"539",19,"1_Place_Trust","Chair","Sense4",5,"Inanimate_Artifiacts"
"540",19,"1_Place_Trust","Shelf","Sense5",2,"Inanimate_Artifiacts"
"541",20,"1_Place_Trust","ChatGPT","Sense",4,"AI"
"542",20,"1_Place_Trust","LLM","Sense",1,"AI"
"543",20,"1_Place_Trust","Self_Driving_Car","Sense",2,"AI"
"544",20,"1_Place_Trust","AI","Sense",2,"AI"
"545",20,"1_Place_Trust","Amazon_Alexa","Sense",7,"AI"
"546",20,"1_Place_Trust","Robot","Sense",7,"AI"
"547",20,"1_Place_Trust","Rectangle","Sense",1,"Abstract"
"548",20,"1_Place_Trust","Number_5","Sense",1,"Abstract"
"549",20,"1_Place_Trust","Color_Blue","Sense",1,"Abstract"
"550",20,"1_Place_Trust","Tree","Sense",1,"Inanimate_Nature"
"551",20,"1_Place_Trust","Moon","Sense",1,"Inanimate_Nature"
"552",20,"1_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
"553",20,"1_Place_Trust","Pizza","Sense",1,"Food"
"554",20,"1_Place_Trust","Cheese","Sense",2,"Food"
"555",20,"1_Place_Trust","Sandwich","Sense",1,"Food"
"556",20,"1_Place_Trust","Vending_Machine","Sense",1,"Animate_Artifacts"
"557",20,"1_Place_Trust","Sewing_Machine","Sense",1,"Animate_Artifacts"
"558",20,"1_Place_Trust","Photocopier","Sense",1,"Animate_Artifacts"
"559",20,"1_Place_Trust","Dog","Sense",4,"Animals"
"560",20,"1_Place_Trust","Lizard","Sense",4,"Animals"
"561",20,"1_Place_Trust","Gorilla","Sense",4,"Animals"
"562",20,"1_Place_Trust","Microsoft","Sense",7,"Groups"
"563",20,"1_Place_Trust","Government","Sense",7,"Groups"
"564",20,"1_Place_Trust","Newspaper","Sense",1,"Groups"
"565",20,"1_Place_Trust","My_Mother","Sense",7,"Humans"
"566",20,"1_Place_Trust","Doctor","Sense",7,"Humans"
"567",20,"1_Place_Trust","Cashier","Sense",7,"Humans"
"568",20,"1_Place_Trust","Table","Sense",1,"Inanimate_Artifiacts"
"569",20,"1_Place_Trust","Chair","Sense",1,"Inanimate_Artifiacts"
"570",20,"1_Place_Trust","Shelf","Sense",1,"Inanimate_Artifiacts"
"571",21,"2_Place_Trust","ChatGPT","Felicity",6,"AI"
"572",21,"2_Place_Trust","LLM","Felicity",5,"AI"
"573",21,"2_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
"574",21,"2_Place_Trust","AI","Felicity",5,"AI"
"575",21,"2_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
"576",21,"2_Place_Trust","Robot","Felicity",6,"AI"
"577",21,"2_Place_Trust","Rectangle","Felicity",1,"Abstract"
"578",21,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
"579",21,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"580",21,"2_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
"581",21,"2_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
"582",21,"2_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
"583",21,"2_Place_Trust","Pizza","Felicity",1,"Food"
"584",21,"2_Place_Trust","Cheese","Felicity",1,"Food"
"585",21,"2_Place_Trust","Sandwich","Felicity",1,"Food"
"586",21,"2_Place_Trust","Vending_Machine","Felicity",1,"Animate_Artifacts"
"587",21,"2_Place_Trust","Sewing_Machine","Felicity",3,"Animate_Artifacts"
"588",21,"2_Place_Trust","Photocopier","Felicity",2,"Animate_Artifacts"
"589",21,"2_Place_Trust","Dog","Felicity",4,"Animals"
"590",21,"2_Place_Trust","Lizard","Felicity",1,"Animals"
"591",21,"2_Place_Trust","Gorilla","Felicity",5,"Animals"
"592",21,"2_Place_Trust","Microsoft","Felicity",7,"Groups"
"593",21,"2_Place_Trust","Government","Felicity",7,"Groups"
"594",21,"2_Place_Trust","Newspaper","Felicity",2,"Groups"
"595",21,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
"596",21,"2_Place_Trust","Doctor","Sense1",7,"Humans"
"597",21,"2_Place_Trust","Cashier","Sense2",7,"Humans"
"598",21,"2_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
"599",21,"2_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
"600",21,"2_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
"601",22,"Trustworthiness","ChatGPT","Felicity",4,"AI"
"602",22,"Trustworthiness","LLM","Felicity",2,"AI"
"603",22,"Trustworthiness","Self_Driving_Car","Felicity",4,"AI"
"604",22,"Trustworthiness","AI","Felicity",3,"AI"
"605",22,"Trustworthiness","Amazon_Alexa","Felicity",6,"AI"
"606",22,"Trustworthiness","Robot","Felicity",4,"AI"
"607",22,"Trustworthiness","Rectangle","Felicity",1,"Abstract"
"608",22,"Trustworthiness","Number_5","Felicity",1,"Abstract"
"609",22,"Trustworthiness","Color_Blue","Felicity",1,"Abstract"
"610",22,"Trustworthiness","Tree","Felicity",1,"Inanimate_Nature"
"611",22,"Trustworthiness","Moon","Felicity",3,"Inanimate_Nature"
"612",22,"Trustworthiness","Stone","Felicity",1,"Inanimate_Nature"
"613",22,"Trustworthiness","Pizza","Felicity",1,"Food"
"614",22,"Trustworthiness","Cheese","Felicity",1,"Food"
"615",22,"Trustworthiness","Sandwich","Felicity",1,"Food"
"616",22,"Trustworthiness","Vending_Machine","Felicity",2,"Animate_Artifacts"
"617",22,"Trustworthiness","Sewing_Machine","Felicity",1,"Animate_Artifacts"
"618",22,"Trustworthiness","Photocopier","Felicity",2,"Animate_Artifacts"
"619",22,"Trustworthiness","Dog","Felicity",4,"Animals"
"620",22,"Trustworthiness","Lizard","Felicity",2,"Animals"
"621",22,"Trustworthiness","Gorilla","Felicity",6,"Animals"
"622",22,"Trustworthiness","Microsoft","Felicity",5,"Groups"
"623",22,"Trustworthiness","Government","Felicity",6,"Groups"
"624",22,"Trustworthiness","Newspaper","Felicity",5,"Groups"
"625",22,"Trustworthiness","My_Mother","Sense0",7,"Humans"
"626",22,"Trustworthiness","Doctor","Sense1",7,"Humans"
"627",22,"Trustworthiness","Cashier","Sense2",7,"Humans"
"628",22,"Trustworthiness","Table","Sense3",1,"Inanimate_Artifiacts"
"629",22,"Trustworthiness","Chair","Sense4",2,"Inanimate_Artifiacts"
"630",22,"Trustworthiness","Shelf","Sense5",1,"Inanimate_Artifiacts"
"631",24,"1_Place_Trust","ChatGPT","Felicity",7,"AI"
"632",24,"1_Place_Trust","LLM","Felicity",1,"AI"
"633",24,"1_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
"634",24,"1_Place_Trust","AI","Felicity",7,"AI"
"635",24,"1_Place_Trust","Amazon_Alexa","Felicity",7,"AI"
"636",24,"1_Place_Trust","Robot","Felicity",7,"AI"
"637",24,"1_Place_Trust","Rectangle","Felicity",3,"Abstract"
"638",24,"1_Place_Trust","Number_5","Felicity",2,"Abstract"
"639",24,"1_Place_Trust","Color_Blue","Felicity",5,"Abstract"
"640",24,"1_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
"641",24,"1_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
"642",24,"1_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
"643",24,"1_Place_Trust","Pizza","Felicity",2,"Food"
"644",24,"1_Place_Trust","Cheese","Felicity",6,"Food"
"645",24,"1_Place_Trust","Sandwich","Felicity",2,"Food"
"646",24,"1_Place_Trust","Vending_Machine","Felicity",5,"Animate_Artifacts"
"647",24,"1_Place_Trust","Sewing_Machine","Felicity",4,"Animate_Artifacts"
"648",24,"1_Place_Trust","Photocopier","Felicity",3,"Animate_Artifacts"
"649",24,"1_Place_Trust","Dog","Felicity",4,"Animals"
"650",24,"1_Place_Trust","Lizard","Felicity",3,"Animals"
"651",24,"1_Place_Trust","Gorilla","Felicity",6,"Animals"
"652",24,"1_Place_Trust","Microsoft","Felicity",7,"Groups"
"653",24,"1_Place_Trust","Government","Felicity",7,"Groups"
"654",24,"1_Place_Trust","Newspaper","Felicity",7,"Groups"
"655",24,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
"656",24,"1_Place_Trust","Doctor","Sense1",7,"Humans"
"657",24,"1_Place_Trust","Cashier","Sense2",7,"Humans"
"658",24,"1_Place_Trust","Table","Sense3",3,"Inanimate_Artifiacts"
"659",24,"1_Place_Trust","Chair","Sense4",2,"Inanimate_Artifiacts"
"660",24,"1_Place_Trust","Shelf","Sense5",2,"Inanimate_Artifiacts"
"661",25,"2_Place_Trust","ChatGPT","Sense",7,"AI"
"662",25,"2_Place_Trust","LLM","Sense",1,"AI"
"663",25,"2_Place_Trust","Self_Driving_Car","Sense",7,"AI"
"664",25,"2_Place_Trust","AI","Sense",7,"AI"
"665",25,"2_Place_Trust","Amazon_Alexa","Sense",7,"AI"
"666",25,"2_Place_Trust","Robot","Sense",7,"AI"
"667",25,"2_Place_Trust","Rectangle","Sense",1,"Abstract"
"668",25,"2_Place_Trust","Number_5","Sense",1,"Abstract"
"669",25,"2_Place_Trust","Color_Blue","Sense",1,"Abstract"
"670",25,"2_Place_Trust","Tree","Sense",6,"Inanimate_Nature"
"671",25,"2_Place_Trust","Moon","Sense",5,"Inanimate_Nature"
"672",25,"2_Place_Trust","Stone","Sense",1,"Inanimate_Nature"
"673",25,"2_Place_Trust","Pizza","Sense",1,"Food"
"674",25,"2_Place_Trust","Cheese","Sense",1,"Food"
"675",25,"2_Place_Trust","Sandwich","Sense",1,"Food"
"676",25,"2_Place_Trust","Vending_Machine","Sense",6,"Animate_Artifacts"
"677",25,"2_Place_Trust","Sewing_Machine","Sense",6,"Animate_Artifacts"
"678",25,"2_Place_Trust","Photocopier","Sense",6,"Animate_Artifacts"
"679",25,"2_Place_Trust","Dog","Sense",7,"Animals"
"680",25,"2_Place_Trust","Lizard","Sense",7,"Animals"
"681",25,"2_Place_Trust","Gorilla","Sense",7,"Animals"
"682",25,"2_Place_Trust","Microsoft","Sense",7,"Groups"
"683",25,"2_Place_Trust","Government","Sense",7,"Groups"
"684",25,"2_Place_Trust","Newspaper","Sense",7,"Groups"
"685",25,"2_Place_Trust","My_Mother","Sense",7,"Humans"
"686",25,"2_Place_Trust","Doctor","Sense",7,"Humans"
"687",25,"2_Place_Trust","Cashier","Sense",7,"Humans"
"688",25,"2_Place_Trust","Table","Sense",6,"Inanimate_Artifiacts"
"689",25,"2_Place_Trust","Chair","Sense",5,"Inanimate_Artifiacts"
"690",25,"2_Place_Trust","Shelf","Sense",7,"Inanimate_Artifiacts"
"691",26,"1_Place_Trust","ChatGPT","Felicity",5,"AI"
"692",26,"1_Place_Trust","LLM","Felicity",2,"AI"
"693",26,"1_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
"694",26,"1_Place_Trust","AI","Felicity",3,"AI"
"695",26,"1_Place_Trust","Amazon_Alexa","Felicity",4,"AI"
"696",26,"1_Place_Trust","Robot","Felicity",4,"AI"
"697",26,"1_Place_Trust","Rectangle","Felicity",1,"Abstract"
"698",26,"1_Place_Trust","Number_5","Felicity",1,"Abstract"
"699",26,"1_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"700",26,"1_Place_Trust","Tree","Felicity",1,"Inanimate_Nature"
"701",26,"1_Place_Trust","Moon","Felicity",1,"Inanimate_Nature"
"702",26,"1_Place_Trust","Stone","Felicity",1,"Inanimate_Nature"
"703",26,"1_Place_Trust","Pizza","Felicity",1,"Food"
"704",26,"1_Place_Trust","Cheese","Felicity",1,"Food"
"705",26,"1_Place_Trust","Sandwich","Felicity",1,"Food"
"706",26,"1_Place_Trust","Vending_Machine","Felicity",1,"Animate_Artifacts"
"707",26,"1_Place_Trust","Sewing_Machine","Felicity",1,"Animate_Artifacts"
"708",26,"1_Place_Trust","Photocopier","Felicity",1,"Animate_Artifacts"
"709",26,"1_Place_Trust","Dog","Felicity",5,"Animals"
"710",26,"1_Place_Trust","Lizard","Felicity",1,"Animals"
"711",26,"1_Place_Trust","Gorilla","Felicity",1,"Animals"
"712",26,"1_Place_Trust","Microsoft","Felicity",3,"Groups"
"713",26,"1_Place_Trust","Government","Felicity",7,"Groups"
"714",26,"1_Place_Trust","Newspaper","Felicity",5,"Groups"
"715",26,"1_Place_Trust","My_Mother","Sense0",7,"Humans"
"716",26,"1_Place_Trust","Doctor","Sense1",7,"Humans"
"717",26,"1_Place_Trust","Cashier","Sense2",3,"Humans"
"718",26,"1_Place_Trust","Table","Sense3",1,"Inanimate_Artifiacts"
"719",26,"1_Place_Trust","Chair","Sense4",1,"Inanimate_Artifiacts"
"720",26,"1_Place_Trust","Shelf","Sense5",1,"Inanimate_Artifiacts"
"721",27,"2_Place_Trust","ChatGPT","Felicity",6,"AI"
"722",27,"2_Place_Trust","LLM","Felicity",7,"AI"
"723",27,"2_Place_Trust","Self_Driving_Car","Felicity",6,"AI"
"724",27,"2_Place_Trust","AI","Felicity",5,"AI"
"725",27,"2_Place_Trust","Amazon_Alexa","Felicity",5,"AI"
"726",27,"2_Place_Trust","Robot","Felicity",2,"AI"
"727",27,"2_Place_Trust","Rectangle","Felicity",2,"Abstract"
"728",27,"2_Place_Trust","Number_5","Felicity",1,"Abstract"
"729",27,"2_Place_Trust","Color_Blue","Felicity",1,"Abstract"
"730",27,"2_Place_Trust","Tree","Felicity",5,"Inanimate_Nature"
"731",27,"2_Place_Trust","Moon","Felicity",3,"Inanimate_Nature"
"732",27,"2_Place_Trust","Stone","Felicity",5,"Inanimate_Nature"
"733",27,"2_Place_Trust","Pizza","Felicity",1,"Food"
"734",27,"2_Place_Trust","Cheese","Felicity",1,"Food"
"735",27,"2_Place_Trust","Sandwich","Felicity",1,"Food"
"736",27,"2_Place_Trust","Vending_Machine","Felicity",4,"Animate_Artifacts"
"737",27,"2_Place_Trust","Sewing_Machine","Felicity",5,"Animate_Artifacts"
"738",27,"2_Place_Trust","Photocopier","Felicity",7,"Animate_Artifacts"
"739",27,"2_Place_Trust","Dog","Felicity",2,"Animals"
"740",27,"2_Place_Trust","Lizard","Felicity",1,"Animals"
"741",27,"2_Place_Trust","Gorilla","Felicity",1,"Animals"
"742",27,"2_Place_Trust","Microsoft","Felicity",6,"Groups"
"743",27,"2_Place_Trust","Government","Felicity",7,"Groups"
"744",27,"2_Place_Trust","Newspaper","Felicity",3,"Groups"
"745",27,"2_Place_Trust","My_Mother","Sense0",7,"Humans"
"746",27,"2_Place_Trust","Doctor","Sense1",7,"Humans"
"747",27,"2_Place_Trust","Cashier","Sense2",7,"Humans"
"748",27,"2_Place_Trust","Table","Sense3",5,"Inanimate_Artifiacts"
"749",27,"2_Place_Trust","Chair","Sense4",3,"Inanimate_Artifiacts"
"750",27,"2_Place_Trust","Shelf","Sense5",2,"Inanimate_Artifiacts"
"751",28,"Trustworthiness","ChatGPT","Sense",7,"AI"
"752",28,"Trustworthiness","LLM","Sense",1,"AI"
"753",28,"Trustworthiness","Self_Driving_Car","Sense",6,"AI"
"754",28,"Trustworthiness","AI","Sense",7,"AI"
"755",28,"Trustworthiness","Amazon_Alexa","Sense",7,"AI"
"756",28,"Trustworthiness","Robot","Sense",7,"AI"
"757",28,"Trustworthiness","Rectangle","Sense",1,"Abstract"
"758",28,"Trustworthiness","Number_5","Sense",1,"Abstract"
"759",28,"Trustworthiness","Color_Blue","Sense",1,"Abstract"
"760",28,"Trustworthiness","Tree","Sense",2,"Inanimate_Nature"
"761",28,"Trustworthiness","Moon","Sense",1,"Inanimate_Nature"
"762",28,"Trustworthiness","Stone","Sense",1,"Inanimate_Nature"
"763",28,"Trustworthiness","Pizza","Sense",3,"Food"
"764",28,"Trustworthiness","Cheese","Sense",4,"Food"
"765",28,"Trustworthiness","Sandwich","Sense",3,"Food"
