"PID","Trait","Item","Measure","Rating","Category"
18,"Trust","Color_Blue","Felicity",5,"Abstract"
18,"Trust","Tree","Felicity",5,"Inanimate_Nature"
18,"Trust","Moon","Felicity",5,"Inanimate_Nature"
18,"Trust","Stone","Felicity",4,"Inanimate_Nature"
18,"Trust","Pizza","Felicity",1,"Food"
18,"Trust","Cheese","Felicity",1,"Food"
18,"Trust","Sandwich","Felicity",1,"Food"
18,"Trust","Vending_Machine","Felicity",5,"Animate_Artifacts"
18,"Trust","Sewing_Machine","Felicity",5,"Animate_Artifacts"
18,"Trust","Photocopier","Felicity",6,"Animate_Artifacts"
18,"Trust","Dog","Felicity",1,"Animals"
18,"Trust","Lizard","Felicity",1,"Animals"
18,"Trust","Gorilla","Felicity",5,"Animals"
18,"Trust","Microsoft","Felicity",7,"Groups"
18,"Trust","Government","Felicity",7,"Groups"
18,"Trust","Newspaper","Felicity",5,"Groups"
18,"Trust","My_Mother","Felicity",7,"Humans"
18,"Trust","Doctor","Felicity",7,"Humans"
18,"Trust","Cashier","Felicity",5,"Humans"
18,"Trust","Table","Felicity",1,"Inanimate_Artifiacts"
18,"Trust","Chair","Felicity",1,"Inanimate_Artifiacts"
18,"Trust","Shelf","Felicity",6,"Inanimate_Artifiacts"
20,"Reliable","ChatGPT","Sense",4,"AI"
20,"Reliable","LLM","Sense",3,"AI"
20,"Reliable","Self_Driving_Car","Sense",4,"AI"
20,"Reliable","AI","Sense",5,"AI"
20,"Reliable","Amazon_Alexa","Sense",5,"AI"
20,"Reliable","Robot","Sense",4,"AI"
20,"Reliable","Rectangle","Sense",1,"Abstract"
20,"Reliable","Number_5","Sense",1,"Abstract"
20,"Reliable","Color_Blue","Sense",1,"Abstract"
20,"Reliable","Tree","Sense",1,"Inanimate_Nature"
20,"Reliable","Moon","Sense",1,"Inanimate_Nature"
20,"Reliable","Stone","Sense",1,"Inanimate_Nature"
20,"Reliable","Pizza","Sense",1,"Food"
20,"Reliable","Cheese","Sense",1,"Food"
20,"Reliable","Sandwich","Sense",1,"Food"
20,"Reliable","Vending_Machine","Sense",3,"Animate_Artifacts"
20,"Reliable","Sewing_Machine","Sense",4,"Animate_Artifacts"
20,"Reliable","Photocopier","Sense",5,"Animate_Artifacts"
20,"Reliable","Dog","Sense",3,"Animals"
20,"Reliable","Lizard","Sense",2,"Animals"
20,"Reliable","Gorilla","Sense",3,"Animals"
20,"Reliable","Microsoft","Sense",4,"Groups"
20,"Reliable","Government","Sense",5,"Groups"
20,"Reliable","Newspaper","Sense",4,"Groups"
20,"Reliable","My_Mother","Sense",7,"Humans"
20,"Reliable","Doctor","Sense",6,"Humans"
20,"Reliable","Cashier","Sense",7,"Humans"
20,"Reliable","Table","Sense",1,"Inanimate_Artifiacts"
20,"Reliable","Chair","Sense",1,"Inanimate_Artifiacts"
20,"Reliable","Shelf","Sense",3,"Inanimate_Artifiacts"
21,"Trust","ChatGPT","Felicity",6,"AI"
21,"Trust","LLM","Felicity",5,"AI"
21,"Trust","Self_Driving_Car","Felicity",6,"AI"
21,"Trust","AI","Felicity",7,"AI"
21,"Trust","Amazon_Alexa","Felicity",6,"AI"
21,"Trust","Robot","Felicity",6,"AI"
21,"Trust","Rectangle","Felicity",5,"Abstract"
21,"Trust","Number_5","Felicity",5,"Abstract"
21,"Trust","Color_Blue","Felicity",3,"Abstract"
21,"Trust","Tree","Felicity",7,"Inanimate_Nature"
21,"Trust","Moon","Felicity",3,"Inanimate_Nature"
21,"Trust","Stone","Felicity",5,"Inanimate_Nature"
21,"Trust","Pizza","Felicity",6,"Food"
21,"Trust","Cheese","Felicity",6,"Food"
21,"Trust","Sandwich","Felicity",4,"Food"
21,"Trust","Vending_Machine","Felicity",7,"Animate_Artifacts"
21,"Trust","Sewing_Machine","Felicity",7,"Animate_Artifacts"
21,"Trust","Photocopier","Felicity",6,"Animate_Artifacts"
21,"Trust","Dog","Felicity",6,"Animals"
21,"Trust","Lizard","Felicity",5,"Animals"
21,"Trust","Gorilla","Felicity",5,"Animals"
21,"Trust","Microsoft","Felicity",7,"Groups"
21,"Trust","Government","Felicity",7,"Groups"
21,"Trust","Newspaper","Felicity",7,"Groups"
21,"Trust","My_Mother","Felicity",7,"Humans"
21,"Trust","Doctor","Felicity",7,"Humans"
21,"Trust","Cashier","Felicity",7,"Humans"
21,"Trust","Table","Felicity",6,"Inanimate_Artifiacts"
21,"Trust","Chair","Felicity",6,"Inanimate_Artifiacts"
21,"Trust","Shelf","Felicity",7,"Inanimate_Artifiacts"
22,"Reliable","ChatGPT","Sense",5,"AI"
22,"Reliable","LLM","Sense",1,"AI"
22,"Reliable","Self_Driving_Car","Sense",5,"AI"
22,"Reliable","AI","Sense",5,"AI"
22,"Reliable","Amazon_Alexa","Sense",5,"AI"
22,"Reliable","Robot","Sense",5,"AI"
22,"Reliable","Rectangle","Sense",1,"Abstract"
22,"Reliable","Number_5","Sense",1,"Abstract"
22,"Reliable","Color_Blue","Sense",2,"Abstract"
22,"Reliable","Tree","Sense",1,"Inanimate_Nature"
22,"Reliable","Moon","Sense",1,"Inanimate_Nature"
22,"Reliable","Stone","Sense",1,"Inanimate_Nature"
22,"Reliable","Pizza","Sense",1,"Food"
22,"Reliable","Cheese","Sense",1,"Food"
22,"Reliable","Sandwich","Sense",1,"Food"
22,"Reliable","Vending_Machine","Sense",1,"Animate_Artifacts"
22,"Reliable","Sewing_Machine","Sense",4,"Animate_Artifacts"
22,"Reliable","Photocopier","Sense",7,"Animate_Artifacts"
22,"Reliable","Dog","Sense",3,"Animals"
22,"Reliable","Lizard","Sense",1,"Animals"
22,"Reliable","Gorilla","Sense",1,"Animals"
22,"Reliable","Microsoft","Sense",4,"Groups"
22,"Reliable","Government","Sense",5,"Groups"
22,"Reliable","Newspaper","Sense",1,"Groups"
22,"Reliable","My_Mother","Sense",7,"Humans"
22,"Reliable","Doctor","Sense",7,"Humans"
22,"Reliable","Cashier","Sense",5,"Humans"
22,"Reliable","Table","Sense",1,"Inanimate_Artifiacts"
22,"Reliable","Chair","Sense",1,"Inanimate_Artifiacts"
22,"Reliable","Shelf","Sense",1,"Inanimate_Artifiacts"
23,"Good Intentions","ChatGPT","Sense",4,"AI"
23,"Good Intentions","LLM","Sense",1,"AI"
23,"Good Intentions","Self_Driving_Car","Sense",1,"AI"
23,"Good Intentions","AI","Sense",4,"AI"
23,"Good Intentions","Amazon_Alexa","Sense",2,"AI"
23,"Good Intentions","Robot","Sense",4,"AI"
23,"Good Intentions","Rectangle","Sense",1,"Abstract"
23,"Good Intentions","Number_5","Sense",1,"Abstract"
23,"Good Intentions","Color_Blue","Sense",1,"Abstract"
23,"Good Intentions","Tree","Sense",1,"Inanimate_Nature"
23,"Good Intentions","Moon","Sense",1,"Inanimate_Nature"
23,"Good Intentions","Stone","Sense",1,"Inanimate_Nature"
23,"Good Intentions","Pizza","Sense",1,"Food"
23,"Good Intentions","Cheese","Sense",1,"Food"
23,"Good Intentions","Sandwich","Sense",1,"Food"
23,"Good Intentions","Vending_Machine","Sense",1,"Animate_Artifacts"
23,"Good Intentions","Sewing_Machine","Sense",1,"Animate_Artifacts"
23,"Good Intentions","Photocopier","Sense",1,"Animate_Artifacts"
23,"Good Intentions","Dog","Sense",7,"Animals"
23,"Good Intentions","Lizard","Sense",7,"Animals"
23,"Good Intentions","Gorilla","Sense",7,"Animals"
23,"Good Intentions","Microsoft","Sense",7,"Groups"
23,"Good Intentions","Government","Sense",7,"Groups"
23,"Good Intentions","Newspaper","Sense",5,"Groups"
23,"Good Intentions","My_Mother","Sense",7,"Humans"
23,"Good Intentions","Doctor","Sense",7,"Humans"
23,"Good Intentions","Cashier","Sense",7,"Humans"
23,"Good Intentions","Table","Sense",1,"Inanimate_Artifiacts"
23,"Good Intentions","Chair","Sense",1,"Inanimate_Artifiacts"
23,"Good Intentions","Shelf","Sense",1,"Inanimate_Artifiacts"
24,"Trust","ChatGPT","Felicity",7,"AI"
24,"Trust","LLM","Felicity",6,"AI"
24,"Trust","Self_Driving_Car","Felicity",7,"AI"
24,"Trust","AI","Felicity",7,"AI"
24,"Trust","Amazon_Alexa","Felicity",7,"AI"
24,"Trust","Robot","Felicity",7,"AI"
24,"Trust","Rectangle","Felicity",3,"Abstract"
24,"Trust","Number_5","Felicity",3,"Abstract"
24,"Trust","Color_Blue","Felicity",2,"Abstract"
24,"Trust","Tree","Felicity",5,"Inanimate_Nature"
24,"Trust","Moon","Felicity",1,"Inanimate_Nature"
24,"Trust","Stone","Felicity",4,"Inanimate_Nature"
24,"Trust","Pizza","Felicity",3,"Food"
24,"Trust","Cheese","Felicity",3,"Food"
24,"Trust","Sandwich","Felicity",3,"Food"
24,"Trust","Vending_Machine","Felicity",6,"Animate_Artifacts"
24,"Trust","Sewing_Machine","Felicity",7,"Animate_Artifacts"
24,"Trust","Photocopier","Felicity",7,"Animate_Artifacts"
24,"Trust","Dog","Felicity",7,"Animals"
24,"Trust","Lizard","Felicity",2,"Animals"
24,"Trust","Gorilla","Felicity",7,"Animals"
24,"Trust","Microsoft","Felicity",7,"Groups"
24,"Trust","Government","Felicity",7,"Groups"
24,"Trust","Newspaper","Felicity",7,"Groups"
24,"Trust","My_Mother","Felicity",7,"Humans"
24,"Trust","Doctor","Felicity",7,"Humans"
24,"Trust","Cashier","Felicity",7,"Humans"
24,"Trust","Table","Felicity",7,"Inanimate_Artifiacts"
24,"Trust","Chair","Felicity",7,"Inanimate_Artifiacts"
24,"Trust","Shelf","Felicity",7,"Inanimate_Artifiacts"
25,"Trust","ChatGPT","Felicity",6,"AI"
25,"Trust","LLM","Felicity",7,"AI"
25,"Trust","Self_Driving_Car","Felicity",6,"AI"
25,"Trust","AI","Felicity",5,"AI"
25,"Trust","Amazon_Alexa","Felicity",6,"AI"
25,"Trust","Robot","Felicity",5,"AI"
25,"Trust","Rectangle","Felicity",1,"Abstract"
25,"Trust","Number_5","Felicity",1,"Abstract"
25,"Trust","Color_Blue","Felicity",1,"Abstract"
25,"Trust","Tree","Felicity",1,"Inanimate_Nature"
25,"Trust","Moon","Felicity",3,"Inanimate_Nature"
25,"Trust","Stone","Felicity",2,"Inanimate_Nature"
25,"Trust","Pizza","Felicity",3,"Food"
25,"Trust","Cheese","Felicity",3,"Food"
25,"Trust","Sandwich","Felicity",3,"Food"
25,"Trust","Vending_Machine","Felicity",3,"Animate_Artifacts"
25,"Trust","Sewing_Machine","Felicity",5,"Animate_Artifacts"
25,"Trust","Photocopier","Felicity",5,"Animate_Artifacts"
25,"Trust","Dog","Felicity",4,"Animals"
25,"Trust","Lizard","Felicity",2,"Animals"
25,"Trust","Gorilla","Felicity",3,"Animals"
25,"Trust","Microsoft","Felicity",6,"Groups"
25,"Trust","Government","Felicity",6,"Groups"
25,"Trust","Newspaper","Felicity",6,"Groups"
25,"Trust","My_Mother","Felicity",7,"Humans"
25,"Trust","Doctor","Felicity",7,"Humans"
25,"Trust","Cashier","Felicity",6,"Humans"
25,"Trust","Table","Felicity",4,"Inanimate_Artifiacts"
25,"Trust","Chair","Felicity",5,"Inanimate_Artifiacts"
25,"Trust","Shelf","Felicity",5,"Inanimate_Artifiacts"
26,"Reliable","ChatGPT","Sense",7,"AI"
26,"Reliable","LLM","Sense",7,"AI"
26,"Reliable","Self_Driving_Car","Sense",7,"AI"
26,"Reliable","AI","Sense",7,"AI"
26,"Reliable","Amazon_Alexa","Sense",7,"AI"
26,"Reliable","Robot","Sense",4,"AI"
26,"Reliable","Rectangle","Sense",1,"Abstract"
26,"Reliable","Number_5","Sense",2,"Abstract"
26,"Reliable","Color_Blue","Sense",2,"Abstract"
26,"Reliable","Tree","Sense",2,"Inanimate_Nature"
26,"Reliable","Moon","Sense",3,"Inanimate_Nature"
26,"Reliable","Stone","Sense",2,"Inanimate_Nature"
26,"Reliable","Pizza","Sense",2,"Food"
26,"Reliable","Cheese","Sense",2,"Food"
26,"Reliable","Sandwich","Sense",2,"Food"
26,"Reliable","Vending_Machine","Sense",7,"Animate_Artifacts"
26,"Reliable","Sewing_Machine","Sense",7,"Animate_Artifacts"
26,"Reliable","Photocopier","Sense",7,"Animate_Artifacts"
26,"Reliable","Dog","Sense",7,"Animals"
26,"Reliable","Lizard","Sense",2,"Animals"
26,"Reliable","Gorilla","Sense",2,"Animals"
26,"Reliable","Microsoft","Sense",7,"Groups"
26,"Reliable","Government","Sense",7,"Groups"
26,"Reliable","Newspaper","Sense",7,"Groups"
26,"Reliable","My_Mother","Sense",7,"Humans"
26,"Reliable","Doctor","Sense",7,"Humans"
26,"Reliable","Cashier","Sense",7,"Humans"
26,"Reliable","Table","Sense",2,"Inanimate_Artifiacts"
26,"Reliable","Chair","Sense",5,"Inanimate_Artifiacts"
26,"Reliable","Shelf","Sense",2,"Inanimate_Artifiacts"
27,"Reliable","ChatGPT","Felicity",6,"AI"
27,"Reliable","LLM","Felicity",7,"AI"
27,"Reliable","Self_Driving_Car","Felicity",5,"AI"
27,"Reliable","AI","Felicity",6,"AI"
27,"Reliable","Amazon_Alexa","Felicity",5,"AI"
27,"Reliable","Robot","Felicity",6,"AI"
27,"Reliable","Rectangle","Felicity",1,"Abstract"
27,"Reliable","Number_5","Felicity",1,"Abstract"
27,"Reliable","Color_Blue","Felicity",1,"Abstract"
27,"Reliable","Tree","Felicity",1,"Inanimate_Nature"
27,"Reliable","Moon","Felicity",1,"Inanimate_Nature"
27,"Reliable","Stone","Felicity",1,"Inanimate_Nature"
27,"Reliable","Pizza","Felicity",1,"Food"
27,"Reliable","Cheese","Felicity",1,"Food"
27,"Reliable","Sandwich","Felicity",1,"Food"
27,"Reliable","Vending_Machine","Felicity",5,"Animate_Artifacts"
27,"Reliable","Sewing_Machine","Felicity",6,"Animate_Artifacts"
27,"Reliable","Photocopier","Felicity",6,"Animate_Artifacts"
27,"Reliable","Dog","Felicity",7,"Animals"
27,"Reliable","Lizard","Felicity",2,"Animals"
27,"Reliable","Gorilla","Felicity",4,"Animals"
27,"Reliable","Microsoft","Felicity",4,"Groups"
27,"Reliable","Government","Felicity",7,"Groups"
27,"Reliable","Newspaper","Felicity",7,"Groups"
27,"Reliable","My_Mother","Felicity",7,"Humans"
27,"Reliable","Doctor","Felicity",7,"Humans"
27,"Reliable","Cashier","Felicity",7,"Humans"
27,"Reliable","Table","Felicity",1,"Inanimate_Artifiacts"
27,"Reliable","Chair","Felicity",1,"Inanimate_Artifiacts"
27,"Reliable","Shelf","Felicity",2,"Inanimate_Artifiacts"
28,"Reliable","ChatGPT","Sense",3,"AI"
28,"Reliable","LLM","Sense",7,"AI"
28,"Reliable","Self_Driving_Car","Sense",7,"AI"
28,"Reliable","AI","Sense",6,"AI"
28,"Reliable","Amazon_Alexa","Sense",7,"AI"
28,"Reliable","Robot","Sense",6,"AI"
28,"Reliable","Rectangle","Sense",2,"Abstract"
28,"Reliable","Number_5","Sense",1,"Abstract"
28,"Reliable","Color_Blue","Sense",2,"Abstract"
28,"Reliable","Tree","Sense",5,"Inanimate_Nature"
28,"Reliable","Moon","Sense",4,"Inanimate_Nature"
28,"Reliable","Stone","Sense",3,"Inanimate_Nature"
28,"Reliable","Pizza","Sense",4,"Food"
28,"Reliable","Cheese","Sense",3,"Food"
28,"Reliable","Sandwich","Sense",2,"Food"
28,"Reliable","Vending_Machine","Sense",6,"Animate_Artifacts"
28,"Reliable","Sewing_Machine","Sense",6,"Animate_Artifacts"
28,"Reliable","Photocopier","Sense",7,"Animate_Artifacts"
28,"Reliable","Dog","Sense",5,"Animals"
28,"Reliable","Lizard","Sense",4,"Animals"
28,"Reliable","Gorilla","Sense",5,"Animals"
28,"Reliable","Microsoft","Sense",7,"Groups"
28,"Reliable","Government","Sense",6,"Groups"
28,"Reliable","Newspaper","Sense",6,"Groups"
28,"Reliable","My_Mother","Sense",7,"Humans"
28,"Reliable","Doctor","Sense",7,"Humans"
28,"Reliable","Cashier","Sense",6,"Humans"
28,"Reliable","Table","Sense",7,"Inanimate_Artifiacts"
28,"Reliable","Chair","Sense",7,"Inanimate_Artifiacts"
28,"Reliable","Shelf","Sense",7,"Inanimate_Artifiacts"
29,"Good Intentions","ChatGPT","Felicity",1,"AI"
29,"Good Intentions","LLM","Felicity",1,"AI"
29,"Good Intentions","Self_Driving_Car","Felicity",1,"AI"
29,"Good Intentions","AI","Felicity",1,"AI"
29,"Good Intentions","Amazon_Alexa","Felicity",1,"AI"
29,"Good Intentions","Robot","Felicity",4,"AI"
29,"Good Intentions","Rectangle","Felicity",1,"Abstract"
29,"Good Intentions","Number_5","Felicity",1,"Abstract"
29,"Good Intentions","Color_Blue","Felicity",1,"Abstract"
29,"Good Intentions","Tree","Felicity",1,"Inanimate_Nature"
29,"Good Intentions","Moon","Felicity",1,"Inanimate_Nature"
29,"Good Intentions","Stone","Felicity",1,"Inanimate_Nature"
29,"Good Intentions","Pizza","Felicity",1,"Food"
29,"Good Intentions","Cheese","Felicity",1,"Food"
29,"Good Intentions","Sandwich","Felicity",1,"Food"
29,"Good Intentions","Vending_Machine","Felicity",1,"Animate_Artifacts"
29,"Good Intentions","Sewing_Machine","Felicity",1,"Animate_Artifacts"
29,"Good Intentions","Photocopier","Felicity",1,"Animate_Artifacts"
29,"Good Intentions","Dog","Felicity",7,"Animals"
29,"Good Intentions","Lizard","Felicity",4,"Animals"
29,"Good Intentions","Gorilla","Felicity",7,"Animals"
29,"Good Intentions","Microsoft","Felicity",4,"Groups"
29,"Good Intentions","Government","Felicity",7,"Groups"
29,"Good Intentions","Newspaper","Felicity",1,"Groups"
29,"Good Intentions","My_Mother","Felicity",7,"Humans"
29,"Good Intentions","Doctor","Felicity",7,"Humans"
29,"Good Intentions","Cashier","Felicity",7,"Humans"
29,"Good Intentions","Table","Felicity",1,"Inanimate_Artifiacts"
29,"Good Intentions","Chair","Felicity",1,"Inanimate_Artifiacts"
29,"Good Intentions","Shelf","Felicity",1,"Inanimate_Artifiacts"
30,"Good Intentions","ChatGPT","Felicity",1,"AI"
30,"Good Intentions","LLM","Felicity",1,"AI"
30,"Good Intentions","Self_Driving_Car","Felicity",1,"AI"
30,"Good Intentions","AI","Felicity",1,"AI"
30,"Good Intentions","Amazon_Alexa","Felicity",1,"AI"
30,"Good Intentions","Robot","Felicity",1,"AI"
30,"Good Intentions","Rectangle","Felicity",1,"Abstract"
30,"Good Intentions","Number_5","Felicity",1,"Abstract"
30,"Good Intentions","Color_Blue","Felicity",1,"Abstract"
30,"Good Intentions","Tree","Felicity",1,"Inanimate_Nature"
30,"Good Intentions","Moon","Felicity",1,"Inanimate_Nature"
30,"Good Intentions","Stone","Felicity",1,"Inanimate_Nature"
30,"Good Intentions","Pizza","Felicity",1,"Food"
30,"Good Intentions","Cheese","Felicity",1,"Food"
30,"Good Intentions","Sandwich","Felicity",1,"Food"
30,"Good Intentions","Vending_Machine","Felicity",1,"Animate_Artifacts"
30,"Good Intentions","Sewing_Machine","Felicity",1,"Animate_Artifacts"
30,"Good Intentions","Photocopier","Felicity",1,"Animate_Artifacts"
30,"Good Intentions","Dog","Felicity",3,"Animals"
30,"Good Intentions","Lizard","Felicity",1,"Animals"
30,"Good Intentions","Gorilla","Felicity",3,"Animals"
30,"Good Intentions","Microsoft","Felicity",1,"Groups"
30,"Good Intentions","Government","Felicity",1,"Groups"
30,"Good Intentions","Newspaper","Felicity",1,"Groups"
30,"Good Intentions","My_Mother","Felicity",7,"Humans"
30,"Good Intentions","Doctor","Felicity",7,"Humans"
30,"Good Intentions","Cashier","Felicity",7,"Humans"
30,"Good Intentions","Table","Felicity",1,"Inanimate_Artifiacts"
30,"Good Intentions","Chair","Felicity",1,"Inanimate_Artifiacts"
30,"Good Intentions","Shelf","Felicity",1,"Inanimate_Artifiacts"
31,"Good Intentions","ChatGPT","Felicity",1,"AI"
31,"Good Intentions","LLM","Felicity",2,"AI"
31,"Good Intentions","Self_Driving_Car","Felicity",2,"AI"
31,"Good Intentions","AI","Felicity",5,"AI"
31,"Good Intentions","Amazon_Alexa","Felicity",1,"AI"
31,"Good Intentions","Robot","Felicity",5,"AI"
31,"Good Intentions","Rectangle","Felicity",2,"Abstract"
31,"Good Intentions","Number_5","Felicity",2,"Abstract"
31,"Good Intentions","Color_Blue","Felicity",1,"Abstract"
31,"Good Intentions","Tree","Felicity",2,"Inanimate_Nature"
31,"Good Intentions","Moon","Felicity",2,"Inanimate_Nature"
31,"Good Intentions","Stone","Felicity",1,"Inanimate_Nature"
31,"Good Intentions","Pizza","Felicity",6,"Food"
31,"Good Intentions","Cheese","Felicity",1,"Food"
31,"Good Intentions","Sandwich","Felicity",1,"Food"
31,"Good Intentions","Vending_Machine","Felicity",1,"Animate_Artifacts"
31,"Good Intentions","Sewing_Machine","Felicity",1,"Animate_Artifacts"
31,"Good Intentions","Photocopier","Felicity",2,"Animate_Artifacts"
31,"Good Intentions","Dog","Felicity",4,"Animals"
31,"Good Intentions","Lizard","Felicity",2,"Animals"
31,"Good Intentions","Gorilla","Felicity",1,"Animals"
31,"Good Intentions","Microsoft","Felicity",4,"Groups"
31,"Good Intentions","Government","Felicity",6,"Groups"
31,"Good Intentions","Newspaper","Felicity",1,"Groups"
31,"Good Intentions","My_Mother","Felicity",6,"Humans"
31,"Good Intentions","Doctor","Felicity",7,"Humans"
31,"Good Intentions","Cashier","Felicity",6,"Humans"
31,"Good Intentions","Table","Felicity",1,"Inanimate_Artifiacts"
31,"Good Intentions","Chair","Felicity",1,"Inanimate_Artifiacts"
31,"Good Intentions","Shelf","Felicity",1,"Inanimate_Artifiacts"
32,"Trust","ChatGPT","Sense",7,"AI"
32,"Trust","LLM","Sense",7,"AI"
32,"Trust","Self_Driving_Car","Sense",7,"AI"
32,"Trust","AI","Sense",1,"AI"
32,"Trust","Amazon_Alexa","Sense",7,"AI"
32,"Trust","Robot","Sense",7,"AI"
32,"Trust","Rectangle","Sense",1,"Abstract"
32,"Trust","Number_5","Sense",1,"Abstract"
32,"Trust","Color_Blue","Sense",1,"Abstract"
32,"Trust","Tree","Sense",3,"Inanimate_Nature"
32,"Trust","Moon","Sense",4,"Inanimate_Nature"
32,"Trust","Stone","Sense",5,"Inanimate_Nature"
32,"Trust","Pizza","Sense",3,"Food"
32,"Trust","Cheese","Sense",7,"Food"
32,"Trust","Sandwich","Sense",6,"Food"
32,"Trust","Vending_Machine","Sense",4,"Animate_Artifacts"
32,"Trust","Sewing_Machine","Sense",7,"Animate_Artifacts"
32,"Trust","Photocopier","Sense",7,"Animate_Artifacts"
32,"Trust","Dog","Sense",7,"Animals"
32,"Trust","Lizard","Sense",7,"Animals"
32,"Trust","Gorilla","Sense",7,"Animals"
32,"Trust","Microsoft","Sense",7,"Groups"
32,"Trust","Government","Sense",7,"Groups"
32,"Trust","Newspaper","Sense",7,"Groups"
32,"Trust","My_Mother","Sense",7,"Humans"
32,"Trust","Doctor","Sense",7,"Humans"
32,"Trust","Cashier","Sense",7,"Humans"
32,"Trust","Table","Sense",3,"Inanimate_Artifiacts"
32,"Trust","Chair","Sense",4,"Inanimate_Artifiacts"
32,"Trust","Shelf","Sense",6,"Inanimate_Artifiacts"
33,"Trust","ChatGPT","Sense",7,"AI"
33,"Trust","LLM","Sense",5,"AI"
33,"Trust","Self_Driving_Car","Sense",6,"AI"
33,"Trust","AI","Sense",4,"AI"
33,"Trust","Amazon_Alexa","Sense",6,"AI"
33,"Trust","Robot","Sense",5,"AI"
33,"Trust","Rectangle","Sense",2,"Abstract"
33,"Trust","Number_5","Sense",2,"Abstract"
33,"Trust","Color_Blue","Sense",1,"Abstract"
33,"Trust","Tree","Sense",2,"Inanimate_Nature"
33,"Trust","Moon","Sense",1,"Inanimate_Nature"
33,"Trust","Stone","Sense",2,"Inanimate_Nature"
33,"Trust","Pizza","Sense",2,"Food"
